canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Siṃhamukhā	Senge Dongma; Seng ge gdong ma; the Lion-Faced Dakini; Simhamukha	སེང་གེ་གདོང་མ (seng ge gdong ma)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A wrathful ḍākinī of the protector class, one of the khandroma who stand as the third of the Three Roots — lama, yidam and protector — in Nyingma and Kagyü literature.		ADD	none before this batch
Miyolangsangma	Miyo Lozangma; Miyolangsangma; the goddess of Chomolungma; Mi g.yo blo bzang ma	མི་གཡོ་བློ་བཟང་མ (mi g.yo blo bzang ma)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	One of the Five Sisters of Long Life, of the south, yellow, riding a tigress, goddess of wealth and prosperity and of the conquering of financial obstacles; originally a wild Bön and mountain spirit, bound by Padmasambhava and made a protector of the Kagyü teachings by Milarepa.		ADD	none before this batch
Thinggi Shalzangma	Tingi Shalzangma; mThing gi zhal bzang ma; Thinggi Zhalzangma	མཐིང་གི་ཞལ་བཟང་མ (mthing gi zhal bzang ma)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	One of the Five Sisters of Long Life, of the east, blue, riding a mare, who gives beauty, youth and harmonious relations; originally a wild Bön and mountain spirit, bound by Padmasambhava and made a protector of the Kagyü teachings by Milarepa.		ADD	none before this batch
Chöpen Drinzangma	Chopen Drinzangma; Cod pan mgrin bzang ma	ཅོད་པན་མགྲིན་བཟང་མ (cod pan mgrin bzang ma)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	One of the Five Sisters of Long Life, of the west, red, riding a hind, who gives wish-fulfilment, auspiciousness and good timing; originally a wild Bön and mountain spirit, bound by Padmasambhava and made a protector of the Kagyü teachings by Milarepa.		ADD	none before this batch
Tekar Drozangma	Täkar Drozangma; gTad dkar 'gro bzang ma; Tekar Drozangma	གཏད་དཀར་འགྲོ་བཟང་མ (gtad dkar 'gro bzang ma)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	One of the Five Sisters of Long Life, of the north, green, riding a turquoise dragon, who protects vitality and wards off disease and disaster; originally a wild Bön and mountain spirit, bound by Padmasambhava and made a protector of the Kagyü teachings by Milarepa.		ADD	none before this batch
Jambhala	Dzambhala; Dzambhala Serpo; the wealth deity	ཛམྦྷ་ལ (dzam bha la)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A deity of wealth in Tibetan practice, of the class to which the six-armed White Mahākāla also belongs in his aspect as a wealth deity popular across all the traditions.		ADD	none before this batch
Vajradhara	Dorje Chang; rDo rje 'chang; the primordial buddha	རྡོ་རྗེ་འཆང (rdo rje 'chang)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The primordial buddha and the embodiment of the dharmakāya, the formless timeless truth body of enlightenment; in the Kagyü and Sakya schools the supreme source of all tantric transmission, every lineage of tantric teaching tracing its origin directly back to him.		ADD	none before this batch
Vajrasattva	Dorje Sempa; rDo rje sems dpa'; Vajrasatva	རྡོ་རྗེ་སེམས་དཔའ (rdo rje sems dpa')	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The saṃbhogakāya embodiment of Vajradhara, the subtle body of limitless form through which he manifests in pure realms, and both a highly accomplished bodhisattva and a primordial buddha; invoked for the purification of mistakes made in ritual and practice.		ADD	none before this batch
White Tārā	Sitatārā; Drolkar; sGrol dkar; White Tara	སྒྲོལ་དཀར (sgrol dkar)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The white peaceful form of Tārā; the sources give Tārā's peaceful forms as white or green and her wrathful forms as red, yellow or blue, and hold her to be a completely enlightened buddha who especially protects from the eight fears.		ADD	none before this batch
Kurukullā	Kurukulla; Rigjema; Red Tārā	རིག་བྱེད་མ (rig byed ma)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The four-armed red Tārā, red-complexioned and seated on a red lotus, a dancing archer who holds an arrow and a bow of flowers with arrows of red lotus buds, her bow read as the subjugation of ego and the use of attraction in the service of the dharma.		ADD	none before this batch
Uṣṇīṣavijayā	Namgyalma; gTsug gtor rnam rgyal ma; Ushnishavijaya	གཙུག་གཏོར་རྣམ་རྒྱལ་མ (gtsug gtor rnam rgyal ma)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A very popular goddess in Tibet, with three heads — the right yellow, the central white, the left black — and eight arms, counted among the Twenty-One Tārās.		ADD	none before this batch
Sitātapatrā	Dukkar; gDugs dkar; Uṣṇīṣasitātapatrā; the White Parasol	གདུགས་དཀར (gdugs dkar)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A protector described in the Śūraṅgama Sūtra, with a thousand faces, arms and legs, her central faces white like her body, those to the right yellow and those to the left green; counted among the Twenty-One Tārās.		ADD	none before this batch
Mārīcī	Ozer Chenma; 'Od zer can ma; Marici	འོད་ཟེར་ཅན་མ ('od zer can ma)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A goddess counted among the Twenty-One Tārās who has emerged in the tradition as an independent goddess with shrines dedicated to her.		ADD	none before this batch
Pha Trelgen Changchup Sempa	the old father monkey; Pha Trelgen; the monkey ancestor	ཕ་སྤྲེལ་རྒན་བྱང་ཆུབ་སེམས་དཔའ (pha sprel rgan byang chub sems dpa')	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The monkey who withdrew to the flooded land of Tibet to meditate on Mount Gongori in asceticism and chastity, who yielded to the demoness Ma Drag Sinmo under her threat, sought Avalokiteśvara's authorisation to marry her, and fathered the six monkeys who became the Tibetan people.		ADD	none before this batch
Ma Drag Sinmo	the rock ogress; Ma Drag Sinmo; the srin mo of the myth of origin	མ་བྲག་སྲིན་མོ (ma brag srin mo)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The female demon who came to seduce the meditating monkey and threatened that if he refused she would go to a demon and bear a multitude of small monsters that would destroy all living creatures; held by tradition to be a manifestation of the bodhisattva Tārā.		ADD	none before this batch
Nyatri Tsenpo	gNya' khri btsan po; Nyatri Tsanpo; the first king of Tibet	གཉའ་ཁྲི་བཙན་པོ (gnya' khri btsan po)	mortal	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The first king of Tibet and the legendary progenitor of the Yarlung dynasty, said to have descended from the heavens on a rope of light and to have begun ruling the people of the valley around the second century BCE, and at his death to have ascended again by the sky-rope.		ADD	none before this batch
Drigum Tsenpo	Gri gum btsan po; Drigum Tsanpo; the eighth king	གྲི་གུམ་བཙན་པོ (gri gum btsan po)	mortal	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The eighth king of Tibet, the first to lose his immortality: he angered his stable master Lo-Ngam, who cut the sky-rope, and he became the first Tibetan ruler to die and to be buried in the earth.		ADD	none before this batch
Lo-Ngam	Longam Tazi; Lo ngam; the stable master	ལོ་ངམ (lo ngam)	mortal	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The stable master of Drigum Tsenpo, whom the king angered, and who cut the sky-rope — the act by which the first Tibetan ruler died and was buried in the earth.		ADD	none before this batch
Songtsen Gampo	Srong btsan sgam po; Songtsan Gampo	སྲོང་བཙན་སྒམ་པོ (srong btsan sgam po)	mortal	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The king in whose time Tibet was held to be a supine demoness, and who — with the help of his Chinese bride Wencheng, who explains the shape the land has — mapped the demoness and built temples above her principal organs and joints to pin her.		ADD	none before this batch
the supine demoness	Sinmo; srin mo gan rkyal; senmo; the demoness of Tibet	སྲིན་མོ་གན་རྐྱལ (srin mo gan rkyal)	numen	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The demoness whose supine body is the land of Tibet: prone to sudden and violent movement and unwelcoming to Buddhism, mapped by Songtsen Gampo and pinned by thirteen temples built above her organs and joints — four Region Subduing, four Extremity Taming, four Farther Taming, and the Jokhang at the centre above her heart.		ADD	none before this batch
Gesar of Ling	King Gesar; Gesar; Geser; Kesar	གེ་སར (ge sar)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The fearless king sent down from heaven to conquer the negative spirits and demons that dominated Tibet, ruler of the legendary kingdom of Ling, hero of an epic roughly a thousand years old that is described as the world's longest; a spiritual leader but also a magician and a trickster, and in later centuries regarded as a full tantric deity and an important figure of the Dzogchen tradition.		ADD	none before this batch
Machen Pomra	Amnye Machen; rMa chen spom ra; Magyal Pomra	རྨ་ཆེན་སྤོམ་ར (rma chen spom ra)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	One of the important Tibetan mountain deities, who can appear in his aspect as a wealth deity riding a white lion; his mountain, Amnye Machen, is among the chief focal points of Buddhist and Bön pilgrimage.		ADD	none before this batch
Yarlha Shampo	Yar lha sham po; Yarlha Shampo; the ancestor god of the Yarlung kings	ཡར་ལྷ་ཤམ་པོ (yar lha sham po)	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The mountain deity of Yarlung, held to be the ancestor god of the Yarlung kings; tradition has the divine ancestor descend from the sky to his summit.		ADD	none before this batch
Guru Rinpoche	Padmakara; Pema Jungne	གུ་རུ་རིན་པོ་ཆེ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	'Precious master', the name Tibet actually uses for him.	Alias on tibetan_buddhist_padmasambhava	ALIAS	resolves to the new record
Dorje Chang	rDo rje 'chang	རྡོ་རྗེ་འཆང	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan for Vajradhara.	Alias on tibetan_buddhist_vajradhara	ALIAS	resolves to the new record
Dorje Sempa	rDo rje sems dpa'	རྡོ་རྗེ་སེམས་དཔའ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan for Vajrasattva.	Alias on tibetan_buddhist_vajrasattva	ALIAS	resolves to the new record
Vajrabhairava	Dorje Jigje	རྡོ་རྗེ་འཇིགས་བྱེད	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The name under which Yamantaka is one of the three principal Gelug yidams.	Alias on tibetan_buddhist_yamantaka	ALIAS	resolves to the new record
Khorlo Demchok	'khor lo bde mchog	འཁོར་ལོ་བདེ་མཆོག	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	'Wheel of supreme bliss', the Tibetan for Cakrasamvara.	Alias on tibetan_buddhist_chakrasamvara	ALIAS	resolves to the new record
Vajravārāhī	Dorje Phagmo	རྡོ་རྗེ་ཕག་མོ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	'Adamantine sow'. THE PRACTICE TRADITIONS DISTINGUISH THIS FORM FROM VAJRAYOGINI; the retrieved treatment names them together and gives neither a separate act, so this batch does not split a record on a distinction its sources do not draw.	Alias on tibetan_buddhist_vajrayogini	ALIAS	resolves to the new record
Tamdrin	rTa mgrin	རྟ་མགྲིན	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan for Hayagriva.	Alias on tibetan_buddhist_hayagriva	ALIAS	resolves to the new record
Dorje Phurba	Vajrakumāra	རྡོ་རྗེ་ཕུར་པ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan for Vajrakilaya.	Alias on tibetan_buddhist_vajrakilaya	ALIAS	resolves to the new record
Gonpo	mGon po; Nagpo Chenpo	མགོན་པོ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	'Lord' or 'Protector' - what Tibetans actually call Mahakala.	Alias on tibetan_buddhist_mahakala	ALIAS	resolves to the new record
Senge Dongma	seng ge gdong ma	སེང་གེ་གདོང་མ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	'Lion-faced', the Tibetan for Simhamukha.	Alias on tibetan_buddhist_simhamukha	ALIAS	resolves to the new record
Namgyalma	gTsug gtor rnam rgyal ma	གཙུག་གཏོར་རྣམ་རྒྱལ་མ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan for Usnisavijaya.	Alias on tibetan_buddhist_ushnishavijaya	ALIAS	resolves to the new record
Dukkar	gDugs dkar	གདུགས་དཀར	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	'White parasol', the Tibetan for Sitatapatra.	Alias on tibetan_buddhist_sitatapatra	ALIAS	resolves to the new record
Ozer Chenma	'Od zer can ma	འོད་ཟེར་ཅན་མ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	'She who has rays of light', the Tibetan for Marici.	Alias on tibetan_buddhist_marici	ALIAS	resolves to the new record
Drolkar	sGrol dkar; Sitatārā	སྒྲོལ་དཀར	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan for White Tara.	Alias on tibetan_buddhist_white_tara	ALIAS	resolves to the new record
Miyo Lozangma	Mi g.yo blo bzang ma	མི་གཡོ་བློ་བཟང་མ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The form of the name used in the offering lists for the goddess of Chomolungma.	Alias on tibetan_buddhist_miyolangsangma	ALIAS	resolves to the new record
Nechung Chogyong	the Nechung deity		deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The title under which Dorje Drakden speaks through the state oracle.	Alias on tibetan_buddhist_dorje_drakden	ALIAS	resolves to the new record
Amnye Machen	Magyal Pomra		deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The name of the mountain used for its god.	Alias on tibetan_buddhist_machen_pomra	ALIAS	resolves to the new record
Lady Kharchen	Victorious Ocean of Knowledge		mortal	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Her clan name and the gloss of her name.	Alias on tibetan_buddhist_yeshe_tsogyal	ALIAS	resolves to the new record
Pehar Gyalpo			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Oath-bound protector of Samye and Nechung. THE SWEEP REPORTED 'Pehar' ABSENT BECAUSE THE RECORD'S NAMES ARE 'Pehar Gyalpo', 'Gyalpo Pehar', 'Pekar', 'Pedkar', 'King Pehar' AND 'Nechung deity' AND NOT THE BARE FORM - a FALSE ABSENCE, and the failure mode that produces duplicates.	Already in corpus: tibetan_pehar	EXISTING	hit: tibetan_pehar
Palden Lhamo			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Protectress of Tibet and of the Dalai Lamas. Held; not duplicated.	Already in corpus: tibetan_palden_lhamo	EXISTING	hit: tibetan_palden_lhamo
Begtse			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Armoured war god. Held; not duplicated.	Already in corpus: tibetan_buddhist_begtse	EXISTING	hit: tibetan_buddhist_begtse
Dorje Legpa			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	One of the three Nyingma root protectors, guardian of the termas. Held - and the reason Ekajati's absence was visible at all.	Already in corpus: tibetan_buddhist_dorje_legpa	EXISTING	hit: tibetan_buddhist_dorje_legpa
Za Rahula			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The second of the three Nyingma root protectors, guardian of the mind-revelations. Held.	Already in corpus: tibetan_buddhist_za_rahula	EXISTING	hit: tibetan_buddhist_za_rahula
Dorje Shugden			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Sectarian protector. Held; not duplicated, and nothing is asserted about the controversy attached to him.	Already in corpus: tibetan_buddhist_dorje_shugden	EXISTING	hit: tibetan_buddhist_dorje_shugden
Tsiu Marpo			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Monastery guardian. Held.	Already in corpus: tibetan_buddhist_tsiu_marpo	EXISTING	hit: tibetan_buddhist_tsiu_marpo
Tashi Tseringma			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Chief of the Five Long-Life Sisters. Held - and the four sisters this batch adds all point at her.	Already in corpus: tibetan_buddhist_tashi_tseringma	EXISTING	hit: tibetan_buddhist_tashi_tseringma
Shinje			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Yama Dharmaraja, lord of death. Held - and the corpus held him without Yamantaka, whose name means 'the one who ends him'.	Already in corpus: tibetan_shinje	EXISTING	hit: tibetan_shinje
Nyenchen Tanglha			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Mountain god bound under oath by Padmasambhava, FILED UNDER THE TIBETAN BÖN KEY. Held; the new mountain-god records point at him across the key because the source names the three together.	Already in corpus: tibetan_nyenchen_tanglha	EXISTING	hit: tibetan_nyenchen_tanglha
Tönpa Shenrab Miwoche			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The founder of Bön, FILED UNDER THE BÖN KEY with an id in the tibetan_ prefix. THE SWEEP REPORTED 'Tonpa Shenrab' ABSENT because the record's primary is the longer 'Tönpa Shenrab Miwoche' - a second FALSE ABSENCE by the same mechanism.	Already in corpus: tibetan_tonpa_shenrab	EXISTING	hit: tibetan_tonpa_shenrab
Sipé Gyalmo			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Queen of Existence, the principal Bön protectress. Held under the Bön key; outside this lane's scope and not duplicated.	Already in corpus: bon_sipe_gyalmo	EXISTING	hit: bon_sipe_gyalmo
Shenlha Ökar			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	Bön deity of compassion. Held under the Bön key.	Already in corpus: bon_shenlha_okar	EXISTING	hit: bon_shenlha_okar
Yul-lha			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The class of local territorial gods, held under the Tibetan Bön key. Not duplicated; the individual mountain gods this batch adds are not filed as instances of it.	Already in corpus: tibetan_yullha	EXISTING	hit: tibetan_yullha
Green Tārā	Drolma; sGrol ma	སྒྲོལ་མ	deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The green form IS the base Tara record created by lane 26. THE CORRECT EDIT WOULD BE TO ADD 'Green Tara' AS AN ALIAS THERE; this batch cannot make it without mutating a pre-existing record, so White Tara is a separate record that states the relation and this row records the cost. SIXTH LANE TO PAY IT.	Already in corpus: buddhist_tara	EXISTING	hit: buddhist_tara
Geser (Buryat)			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Buryat form of the epic hero. A SEPARATE TRADITION'S RECORD OF THE SAME EPIC; no edge and no equation is written, because how the epic travelled is a question about transmission.	Cross-tradition: buryat_geser	CROSS-TRADITION SAME FIGURE	hit: buryat_geser
Gesar (Mongol)			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Mongol form. Same reasoning. THE SWEEP HIT BOTH OF THESE AND THE TIBETAN KEY HELD NOTHING - a reader asking whether the corpus 'had Gesar' would have been told yes.	Cross-tradition: mongol_gesar	CROSS-TRADITION SAME FIGURE	hit: mongol_gesar
Chenrezig			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan name for Avalokitesvara, created by lane 26 under the Buddhist key with Chenrezig already carried as an alias. NOT DUPLICATED HERE; the new records point at that record instead.	Cross-tradition: buddhist_avalokiteshvara	CROSS-TRADITION SAME FIGURE	hit: buddhist_avalokiteshvara
Jampelyang			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan name for Manjushri, an alias on the lane-26 record. Not duplicated.	Cross-tradition: buddhist_manjushri	CROSS-TRADITION SAME FIGURE	hit: buddhist_manjushri
Chana Dorje			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan name for Vajrapani, an alias on the lane-26 record. Not duplicated.	Cross-tradition: buddhist_vajrapani	CROSS-TRADITION SAME FIGURE	hit: buddhist_vajrapani
Drolma			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan name for Tara, an alias on the lane-26 record. Not duplicated.	Cross-tradition: buddhist_tara	CROSS-TRADITION SAME FIGURE	hit: buddhist_tara
Kuntuzangpo			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan name for Samantabhadra, whom the NYINGMA school treats as its primordial buddha. The corpus holds him under the Buddhist key. NO EDGE AND NO EQUATION IS WRITTEN between him and the new Vajradhara record: which buddha is primordial is a difference between schools, not a fact about two beings.	Cross-tradition: buddhist_samantabhadra	CROSS-TRADITION SAME FIGURE	hit: buddhist_samantabhadra
Sangye Menla			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Medicine Buddha, created by lane 26. Not duplicated under this key.	Cross-tradition: buddhist_bhaisajyaguru	CROSS-TRADITION SAME FIGURE	hit: buddhist_bhaisajyaguru
Jampa			deity	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tibetan name for Maitreya, created by lane 26. Not duplicated.	Cross-tradition: buddhist_maitreya	CROSS-TRADITION SAME FIGURE	hit: buddhist_maitreya
Wencheng			unresolved	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	The Tang princess who in the geomancy narrative explains the shape Tibet has and helps map the demoness. SHE IS NOT IN THE CORPUS UNDER ANY KEY. She has a Chinese historical record and the corpus files Chinese material under its own key, so she is blocked for a lane that can weigh both literatures rather than filed here - the care lane 21 took over Hengist and Vortigern. The consequence is recorded and not hidden: the corpus now holds the king who mapped the demoness and not the bride the source credits with telling him her shape.		BLOCKED	n/a
the Eight Herukas (kagyé)			n/a	Tibetan Buddhist	Reference treatments consulted via server-side web search; see transcript citations	A SERIES. Vajrakilaya is ingested because the source gives him an act and an emanation-relation of his own, not because he is fourth in a list - the test that admitted Dipamkara in lane 26.		REJECT	n/a
