canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Aminon	Aminon the gatekeeper		deity	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	Gatekeeper of the underworld who opens its iron gates on Barastyr's order and questions each soul about its deeds	-	ADD	none
Galaegon	Galagon; lord of the winds		deity	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	Lord of the winds, prayed to for wind at the winnowing and honoured with a sacrificed cock	-	ADD	none
Khur	Xur; Hur; the Sun		deity	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	The Sun; father of Atsyrukhs, the Daughter of the Sun whom Soslan marries. Authored on exactly that basis and no more	-	ADD	none
Rekom	Rekom-dzuar; Rekom sanctuary		deity	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	One of the three heavenly-dwellers arisen where God's three tears for Batraz fell, and one of the three great sanctuaries of Ossetia; also named among the shrines of Uastyrdzhi	-	ADD	none
Mykalgabyrtae	Mikalgabirta; Mykalgabyrta; Mikalgabyrtae	Мыкалгабыртæ	deity	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	The second of God's three tears for Batraz; a living cult among Ossetian Christians carrying the names of the angel-saints Michael and Gabriel	-	ADD	none
Taranjelos	Tarangelos; Taranjelos-dzuar		deity	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	The third of God's three tears for Batraz, and the third of the three great sanctuaries	-	ADD	none
Gaetaeg	Gatag; Gaetaeg		numen	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	Water spirit who blackmailed Dzerassae into lying with him; father of Syrdon. Typed numen, the registry's category for a non-pantheon divine race	-	ADD	none
Soslan	Sozyryko; Sosruko; Soshlan; the stone-born		demigod	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34); Encyclopaedia Iranica (article surfaced in research) s.v. SOSLAN	THE CENTRAL HERO OF THE OSSETIAN NART EPIC: stone-born, tempered except at the knees, husband of the Sun's daughter, killed by the Wheel of Balsaeg that Syrdon called down	Same hero as circassian_sosruquo and karachay_balkar_sosuruk under their own keys; cross-tradition-counterpart-of written from this end	ADD	HIT: 'Soslan' is an ALIAS on circassian_sosruquo
Atsyrukhs	Acyruxs; Acyruhs; Atsyruhs; the Daughter of the Sun	ацы + рухс	demigod	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	Daughter of the god Khur, won by Soslan through a quest to the Land of the Dead for the leaves of the aza tree; her name means 'true light'	-	ADD	none
Bedukha	Vedukha; Beduxa		mortal	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	First wife of the widower Soslan and one of the rulers of the Land of the Dead, who watches over him from the other world and ensures his victory	-	ADD	none
Totradz	Totraz; Totradz son of AElbeg		mortal	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	Nart hero killed by Soslan in the episode the sources single out as showing Soslan at his worst	-	ADD	none
Syrdon	Sirdon; Shirdon; the Nart trickster		demigod	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34); Encyclopaedia Iranica (article surfaced in research) s.v. SIRDON; Dumezil, Loki (1948), for the Indo-European identification	The Nart trickster, son of Gaetaeg and Dzerassae; inventor of the twelve-stringed faendyr, strung from his murdered sons; contriver of Soslan's death; Dumezil's closest known Indo-European parallel to Loki	-	ADD	none
Atsamaz	Acamaz; Atsaemaez		mortal	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	Nart shepherd and Soslan's travelling companion, who woos Agunda with a god-given pipe and breaks it when she takes his refusal to give it away as proof he does not love her	-	ADD	none
Agunda	Agwynda; Agunda the unapproachable		mortal	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	Daughter of Saynag-Aldar, for whom her father seeks a husband; the woman Atsamaz's pipe is played for	-	ADD	none
Saynag-Aldar	Sainag-aldar; Sajnaeg-aeldar; the owner of the black mountain		mortal	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	The Nart lord who killed Khaemyts at Burafaernyg's asking and was killed by Batraz in vengeance; father of Agunda. The corpus held the murder and the revenge and not the murderer	-	ADD	none
Burafaernyg	Burafarnyg; Burafarnig		mortal	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	Nart of the Borata who, offended by Khaemyts's seduction of his wife and seven daughters-in-law, would not punish him himself and turned to Saynag-Aldar	-	ADD	none
Hetag	Khetag; Xetaeg		mortal	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	A prince's son who converted to Christianity, fled his kinsmen, prayed to Uastyrdzhi and was hidden by a forest that closed around him; the Grove of Khetag is still a principal Ossetian sanctuary	-	ADD	none
Rynybardwag	(none confirmed)		(unknown)	Ossetian	(none found)	Candidate recalled as an Ossetian 'lord of diseases'	-	BLOCKED	EXACT UNCERTAINTY: two searches, under the name and under variant spellings, returned nothing at all. No source, no gloss, no role. Not authored on the strength of a half-remembered name
Uac Nikkola	Nikkola		(unknown)	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	A named member of the Ossetian pantheon	-	BLOCKED	EXACT UNCERTAINTY: the only attestation found is the name-equation 'Uac Nikkola is the Ossetian name for Saint Nicholas, uac- meaning saint'. No distinct role, cult, festival or story was located, and a name-equation alone is not a figure
Balsaeg	Barsaeg; Marsug		(unknown)	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	Named owner of the Wheel that kills Soslan	-	BLOCKED	EXACT UNCERTAINTY: THE SOURCES THEMSELVES STATE HIS IDENTITY REMAINS UNKNOWN. He is attested only inside the compound 'Wheel of Balsaeg', the variants Balsaeg/Barsaeg/Marsug are unresolved, and in some accounts the Wheel belongs to Father Ojnon instead. The Wheel is carried as materialCulture on Soslan, where the evidence is
AElbeg	Albeg		(unknown)	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	Father of Totradz	-	BLOCKED	EXACT UNCERTAINTY: attested only as Totradz's patronymic. No narrative, domain or relation of his own was found in this pass
Crym-Sultan	Krym-Sultan		(unknown)	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	Son of Uryzmaeg, taught by Safa	-	BLOCKED	EXACT UNCERTAINTY: attested in a single clause of a single source ('a friend of the Narts and a teacher of the son of Uryzmag, Crym-Sultan'). Carried inside Safa's source text as evidence about Safa rather than authored as a record
AErfaen	Arfan		(unknown)	Ossetian	(none found)	Candidate: a named Nart horse	-	BLOCKED	EXACT UNCERTAINTY: the search returned nothing about this name. The registry does hold animal figures where they are cult objects in their own right (egyptian_apis), so the question is open rather than settled; it is blocked on evidence, not on category
AExsaertaeggatae	-		(collective)	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	One of the three Nart families: the Upper-village family, distinguished by manliness and military valour	-	REJECT	A LINEAGE IS A COLLECTIVE, and this registry does not ingest collectives - the same rejection applied to the nanchon, the Gede, the nagas and the tsen. The Borata household is carried as a DOMAIN on ossetian_burafaernyg instead
Alaegatae	-		(collective)	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	One of the three Nart families: the Middle-village family, distinguished by mental boldness and adroitness	-	REJECT	A LINEAGE IS A COLLECTIVE, and this registry does not ingest collectives - the same rejection applied to the nanchon, the Gede, the nagas and the tsen. The Borata household is carried as a DOMAIN on ossetian_burafaernyg instead
Boratae	-		(collective)	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	One of the three Nart families: the Lower-village family, rich and happy cattle-breeders	-	REJECT	A LINEAGE IS A COLLECTIVE, and this registry does not ingest collectives - the same rejection applied to the nanchon, the Gede, the nagas and the tsen. The Borata household is carried as a DOMAIN on ossetian_burafaernyg instead
zaedtae / dawdzhytae	zaedtae; dawdzhytae		(class)	Ossetian	Reference treatment of Ossetian (Alan) mythology and its pantheon (web research pass, lane 34)	The classes of heavenly spirits ruled by Xucau	-	REJECT	A GENERIC CLASS, not a figure. Carried inside ossetian_xucau's own source text, which is where a category belongs
the Wheel of Balsaeg	Barcaedzy calx; the Cutting Wheel		(object)	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	The flaming steel-toothed wheel that kills Soslan	-	REJECT	AN OBJECT, NOT A PERSON. Carried as materialCulture on ossetian_soslan
the Wacamongae cup	Nartamongae; Nartaemonggae		(object)	Ossetian	Reference treatment of the Ossetian Nart sagas (web research pass, lane 34)	The truth-revealing mead cup of the Nart feasts	-	REJECT	An object, and ALREADY IN THE CORPUS as a domain on the pre-existing ossetian_satana ('Nartaemonggae-mead-cup-presider')
Donbettyr	(see record)		(see record)	Ossetian	(see record)	Already held: water-lord, father of Dzerassae	ossetian_donbettyr	EXISTING	exact id match
Waerxaeg	(see record)		(see record)	Ossetian	(see record)	Already held: the first Nart	ossetian_waerxaeg	EXISTING	exact id match
Akhsar	(see record)		(see record)	Ossetian	(see record)	Already held: elder twin son of Waerxaeg	ossetian_akhsar	EXISTING	exact id match
Akhsartaeg	(see record)		(see record)	Ossetian	(see record)	Already held: younger twin, founder of the AExsaertaeggatae	ossetian_akhsartaeg	EXISTING	exact id match
Dzerassae	(see record)		(see record)	Ossetian	(see record)	Already held: Donbettyr's daughter; mother of Syrdon by Gaetaeg	ossetian_dzerassae	EXISTING	exact id match
Uryzmaeg	(see record)		(see record)	Ossetian	(see record)	Already held: head of the Narts	ossetian_uryzmaeg	EXISTING	exact id match
Khaemyts	(see record)		(see record)	Ossetian	(see record)	Already held: father of Batraz; killed by Saynag-Aldar	ossetian_khaemyts	EXISTING	exact id match
Satana	(see record)		(see record)	Ossetian	(see record)	Already held: the Nart matriarch	ossetian_satana	EXISTING	exact id match
Batraz	(see record)		(see record)	Ossetian	(see record)	Already held: the steel-bodied champion	ossetian_batraz	EXISTING	exact id match
Bytsenon	(see record)		(see record)	Ossetian	(see record)	Already held: Khaemyts's wife, mother of Batraz	ossetian_bytsenon	EXISTING	exact id match
