canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Avilix	Awilix | Auilix	Awilix	deity	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	The second of the three gods of the first men, carried by Balam-Acab, god of the Nihaib lineage. The registry held Tohil alone of the three.	New ID maya_avilix	ADD	
Hacavitz	Jaqawitz | Jacawitz	Jaqawitz	deity	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	The third of the three gods, carried by Mahucutah, god of the Ahau-Quiche, and a mountain.	New ID maya_hacavitz	ADD	
Balam Quitze	B'alam K'itze' | Jaguar Forest	B'alam K'itze'	mortal	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	The first of the four men made of maize, bearer of Tohil, ancestor of the Cavec.	New ID maya_balam_quitze	ADD	
Balam Acab	B'alam Aq'ab' | Jaguar Night	B'alam Aq'ab'	mortal	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	The second of the four men, bearer of Avilix, ancestor of the Nihaib.	New ID maya_balam_acab	ADD	
Mahucutah	Majukutaj | Traveller	Majukutaj	mortal	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	The third of the four men, bearer of Hacavitz, ancestor of the Ahau-Quiche.	New ID maya_mahucutah	ADD	
Iqui Balam	Ik'i B'alam | Wind Jaguar	Ik'i B'alam	mortal	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	The fourth man, who carries no god and founds no lineage; the seam where a four-part formula met a three-part politics.	New ID maya_iqui_balam	ADD	
Caha Paluna	Kaqapaluna	Kaqa Paluna	mortal	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	One of the four first women, wife of Balam-Quitze.	New ID maya_caha_paluna	ADD	
Chomiha	Chomija	Chomija	mortal	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	One of the four first women, wife of Balam-Acab.	New ID maya_chomiha	ADD	
Tzununiha	Tz'ununija | Hummingbird Water	Tz'ununija	mortal	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	One of the four first women, wife of Mahucutah.	New ID maya_tzununiha	ADD	
Caquixaha	Kaqixaja | Macaw Water	Kaqixaja	mortal	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	One of the four first women, wife of Iqui-Balam.	New ID maya_caquixaha	ADD	
Xecotcovach	Xekotkovach	Xekotkowach	numen	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	First of the four destroyers of the wooden people; took their eyes.	New ID maya_xecotcovach	ADD	
Cotzbalam	Kotz'b'alam	Kotz'b'alam	numen	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	Third of the four destroyers; devoured their flesh.	New ID maya_cotzbalam	ADD	
Tucumbalam	Tukumb'alam | Tecumbalam	Tukumb'alam	numen	Maya	Popol Vuh (primary), via the standard translations; plus reference commentary	Fourth of the four destroyers; ground their bones.	New ID maya_tucumbalam	ADD	
K'awiil	Kawil | God K | GII | Unen K'awiil | Bolon Dzacab	K'awiil	deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	Lightning, royal authority and generative power; GII of the Palenque Triad. Six rulers in this batch are named after him and the registry had the names and not the god.	New ID maya_kawiil	ADD	
God L	Schellhas God L		deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	The merchant lord of the underworld, on more Late Classic vases than any other deity. No readable name, so the Schellhas label stands as the record's name rather than an invented one.	New ID maya_god_l	ADD	
Pauahtun	Pawahtun | God N	Pawahtun	deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	The Classic sky-bearer, the aged god under the sky-band, whose four aspects are the Bacabs.	New ID maya_pauahtun	ADD	
Hobnil	the red Bacab	Hobnil	deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	Bacab of the east, red. Recorded from Landa and the Chilam Balams.	New ID maya_hobnil	ADD	
Can Tzicnal	the white Bacab	Kan Tz'ikin Al	deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	Bacab of the north, white.	New ID maya_can_tzicnal	ADD	
Zac Cimi	the black Bacab	Sak Kimi	deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	Bacab of the west, black.	New ID maya_zac_cimi	ADD	
Hozanek	the yellow Bacab	Hosanek	deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	Bacab of the south, yellow.	New ID maya_hozanek	ADD	
GI of Palenque	GI		deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	Senior god of the Palenque Triad, whose Temple of the Cross carries the dynasty's central inscription. No agreed reading of the name, so the epigraphers' label stands.	New ID maya_gi_palenque	ADD	
Jaguar God of the Underworld	GIII | JGU | the Night Sun		deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	GIII of the Triad; the sun in its underworld passage, fire and war, and the face on Classic war shields. The registry held Kinich Ahau, the day sun, and not this half of him.	New ID maya_jaguar_god_underworld	ADD	
Xaman Ek	Xamen Ek | Chac Ek	Xaman Ek'	deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	The North Star and the god of merchants, who received roadside offerings. Navigation, not symbolism.	New ID maya_xaman_ek	ADD	
Buluc Chabtan	God F | Bolon Chabtan	Buluk Chabtan	deity	Maya	Reference treatments consulted via server-side web search; see transcript citations	The god of war and violent death, shown with torch and flint knife burning houses.	New ID maya_buluc_chabtan	ADD	
Yax Ehb Xook	Yax Ahau Xoc | First Step Shark	Yax Ehb' Xook	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Dynastic founder of Tikal, c. AD 90, from whom every later Tikal king numbered his position.	New ID maya_yax_ehb_xook	ADD	
Siyaj K'ak'	Sihyaj K'ahk' | Fire Is Born | Smoking Frog	Sihyaj K'ahk'	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Entered Tikal 15 May 378, the day its fourteenth king died; installed Yax Nuun Ahiin and stood behind him. The most argued-over event in Maya archaeology.	New ID maya_siyaj_kak	ADD	
Yax Nuun Ahiin I	Yax Nuun Ayiin I | Curl Snout	Yax Nuun Ahiin	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Fifteenth ruler of Tikal, installed as a child in 378 under Siyaj K'ak'.	New ID maya_yax_nuun_ahiin	ADD	
Sihyaj Chan K'awiil II	Storm Sky | Manikin Cleft Sky	Sihyaj Chan K'awiil	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Ajaw of Tikal 26 November 411 to 3 February 456; his Stela 31 is the best fifth-century Maya document there is.	New ID maya_sihyaj_chan_kawiil	ADD	
Jasaw Chan K'awiil I	Ah Cacao | Ruler A	Jasaw Chan K'awiil	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Twenty-sixth ruler of Tikal, 682-734, who defeated Calakmul in 695 and reversed a century of subjection.	New ID maya_jasaw_chan_kawiil	ADD	
Yik'in Chan K'awiil	Ruler B	Yik'in Chan K'awiil	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Twenty-seventh ruler of Tikal, enthroned 8 December 734; consolidated his father's gains.	New ID maya_yikin_chan_kawiil	ADD	
K'inich Janaab Pakal	Pakal the Great | Pacal	K'inich Janaab' Pakal	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	King of Palenque 615-683, enthroned at twelve and dead at eighty; the Temple of the Inscriptions and the sarcophagus lid are his. If the registry was to hold one Maya person it should have been this one; it held none.	New ID maya_pakal	ADD	
Lady Sak K'uk'	Sak K'uk' | Muwaan Mat	Sak K'uk'	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Queen of Palenque, mother of Pakal and the source of his claim; died 640.	New ID maya_sak_kuk	ADD	
K'inich Kan Bahlam II	Chan Bahlum II | Snake Jaguar	K'inich Kan B'ahlam	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	King of Palenque 684-702, who built the Cross Group and wrote the Palenque Triad's theology to justify his house's descent.	New ID maya_kan_bahlam_ii	ADD	
K'inich K'an Joy Chitam II	K'an Xul II	K'inich K'an Joy Chitam	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Younger son of Pakal and successor of his brother.	New ID maya_kan_joy_chitam_ii	ADD	
K'inich Yax K'uk' Mo'	Yax K'uk' Mo'	K'inich Yax K'uk' Mo'	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Founder of the Copan dynasty, 426-437, who installed a loyal ruler at Quirigua before coming to Copan; faces the sixteenth ruler at the centre of Altar Q.	New ID maya_yax_kuk_mo	ADD	
Chan Imix K'awiil	K'ahk' Uti' Witz' K'awiil | Smoke Imix | Smoke Jaguar	Chan Imix K'awiil	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Twelfth ruler of Copan, 628-695: sixty-seven years, the city's longest reign, dead at ninety.	New ID maya_chan_imix_kawiil	ADD	
Waxaklajuun Ub'aah K'awiil	Uaxaclajuun Ub'aah K'awiil | 18 Rabbit	Waxaklajuun Ub'aah K'awiil	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Thirteenth ruler of Copan, 695-738, beheaded at Quirigua by the vassal he had installed there in 724.	New ID maya_waxaklajuun_ubaah_kawiil	ADD	
K'ak' Tiliw Chan Yopaat	Cauac Sky | Butz' Tiliw	K'ahk' Tiliw Chan Yopaat	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Installed at Quirigua by Copan in 724, declared independence in 734, captured and beheaded his overlord in 738, and carved it.	New ID maya_kak_tiliw_chan_yopaat	ADD	
Yax Pasaj Chan Yopaat	Yax Pac | Madrugada	Yax Pasaj Chan Yopaat	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Sixteenth and last king of Copan, 763-c.810, who commissioned Altar Q.	New ID maya_yax_pasaj_chan_yopaat	ADD	
Yuknoom Ch'een II	Yuknoom the Great	Yuknoom Ch'een	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Snake-dynasty ruler of Calakmul 636-686; conquered Tikal in 657, backed the Dos Pilas breakaway, installed client kings on the river routes, overking at six named sites. The registry held neither him nor the Kaanul hegemony.	New ID maya_yuknoom_cheen_ii	ADD	
B'alaj Chan K'awiil	Ruler 1 of Dos Pilas	B'alaj Chan K'awiil	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Ruler of Dos Pilas, the Tikal royal house that went over to Calakmul; father of Lady Six Sky.	New ID maya_balaj_chan_kawiil	ADD	
Lady Six Sky	Wak Chanil Ajaw | Ix Wak Chan Ajaw	Ix Wak Chan Ajaw	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	De facto ruler of Naranjo 682-741, who kept Dos Pilas's emblem glyph for sixty years while running Naranjo's wars, and is shown as a warrior-king over a trampled captive.	New ID maya_wak_chanil_ajaw	ADD	
Lady K'abel	Ix K'abel | Lady Snake Lord	Ix K'abel	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Kaloomte' — Supreme Warrior — at El Peru-Waka' 672-692, outranking her husband; her tomb was found in 2012 and identified by an inscribed alabaster jar.	New ID maya_lady_kabel	ADD	
K'inich Bahlam II	K'inich B'ahlam of Waka'	K'inich B'ahlam	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	King of El Peru-Waka', co-ruler with Lady K'abel, whose title was higher than his. In the registry because a marriage takes two and because that fact cannot be stated without him.	New ID maya_kinich_bahlam_ii	ADD	
Itzamnaaj Bahlam III	Itzamnaaj B'alam II | Shield Jaguar	Itzamnaaj B'ahlam	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	King of Yaxchilan 681-742. Numbering varies between treatments (II and III) and both are carried.	New ID maya_itzamnaaj_bahlam_iii	ADD	
Lady K'abal Xook	Lady Xoc | Ix K'ab'al Xook	Ix K'ab'al Xook	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Principal wife at Yaxchilan, subject of Lintels 24 and 25 — the bloodletting rite of 28 October 709 and the vision serpent it raises, which is the clearest surviving statement of how Maya contact with the dead was understood to work.	New ID maya_lady_kabal_xook	ADD	
Yaxun B'alam IV	Bird Jaguar IV | Yaxun B'ahlam IV	Yaxun B'ahlam	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	King of Yaxchilan 752-768, son of Itzamnaaj Bahlam III, after a ten-year gap nobody has explained.	New ID maya_yaxun_balam_iv	ADD	
Tecun Uman	Tecún Umán | Tekun Umam	Tekun Umam	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	One of the last K'iche' rulers, killed by Pedro de Alvarado near Quetzaltenango in February 1524. Death date given as 12 and as 20 February in different treatments; both carried.	New ID maya_tecun_uman	ADD	
Kan Ek'	Canek | Ajaw Kan Ek'	Kan Ek'	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Itza ruler at Nojpeten, the last independent Maya king, taken 13 March 1697 and dead in captivity at Merida.	New ID maya_kan_ek	ADD	
Jacinto Canek	Jacinto Uc de los Santos	Kanek'	mortal	Maya	Reference treatments consulted via server-side web search; see transcript citations	Leader of the Cisteil rising of November 1761, executed at Merida on 14 December 1761; he took the last Itza king's title as his name, which was the claim.	New ID maya_jacinto_canek	ADD	
Hun Hunahpu				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_hun_hunahpu	EXISTING	maya_hun_hunahpu
Hunahpu				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_hunahpu	EXISTING	maya_hunahpu
Xbalanque				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_xbalanque	EXISTING	maya_xbalanque
Xquic				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_xquic	EXISTING	maya_xquic
Xmucane				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_xmucane	EXISTING	maya_xmucane
Xpiacoc				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_xpiacoc	EXISTING	maya_xpiacoc
Cuchumaquic				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_cuchumaquic	EXISTING	maya_cuchumaquic
Hun-Came				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_hun_came	EXISTING	maya_hun_came
Vucub-Came				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_vucub_came	EXISTING	maya_vucub_came
Vucub Caquix				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_vucub_caquix	EXISTING	maya_vucub_caquix
Zipacna				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_zipacna	EXISTING	maya_zipacna
Cabracan				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_cabracan	EXISTING	maya_cabracan
Chimalmat				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_chimalmat	EXISTING	maya_chimalmat
Camazotz				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_camazotz	EXISTING	maya_camazotz
Tohil				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_tohil	EXISTING	maya_tohil
Huracan				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_huracan	EXISTING	maya_huracan
Gucumatz				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_gucumatz	EXISTING	maya_gucumatz
Tepeu				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_tepeu	EXISTING	maya_tepeu
Itzamna				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_itzamna	EXISTING	maya_itzamna
Chaac				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_chaac	EXISTING	maya_chaac
Ix Chel				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_ix_chel	EXISTING	maya_ix_chel
Kinich Ahau				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_kinich_ahau	EXISTING	maya_kinich_ahau
Kukulkan				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_kukulkan	EXISTING	maya_kukulkan
Yum Kaax				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_yum_kaax	EXISTING	maya_yum_kaax
Ah Puch				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id maya_ah_puch	EXISTING	maya_ah_puch
Ek Chuah				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id yucatec_maya_ek_chuah	EXISTING	yucatec_maya_ek_chuah
Ix Tab				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id yucatec_maya_ix_tab	EXISTING	yucatec_maya_ix_tab
Hunab Ku				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id yucatec_maya_hunab_ku	EXISTING	yucatec_maya_hunab_ku
Kisin				Maya	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 79-name sweep; already in the corpus.	Corpus id lacandon_kisin	EXISTING	lacandon_kisin
Tonsured Maize God				Maya	Reference treatments consulted via server-side web search; see transcript citations	The Classic Maya maize deity, identified by the reference treatments with Hun Hunahpu, who is already in the corpus. A second record would be the duplicate this programme forbids; the identification is stated on the census instead.	Alias of maya_hun_hunahpu	ALIAS	
Hun Nal Ye				Maya	Reference treatments consulted via server-side web search; see transcript citations	A proposed reading of the Tonsured Maize God's name, now contested (Ixim and Nal are also proposed). Not a separate figure.	Alias of maya_hun_hunahpu	ALIAS	
Foliated Maize God				Maya	Reference treatments consulted via server-side web search; see transcript citations	Distinguished from the Tonsured Maize God as a separate portrait glyph in the epigraphic literature, but not separable as a named figure from the material reachable here; the corpus already carries Yum Kaax with Ah Mun as an alias.	Alias of maya_yum_kaax	ALIAS	
Chac Chel				Maya	Reference treatments consulted via server-side web search; see transcript citations	Goddess O. Already carried as an alias on the Ix Chel record.	Alias of maya_ix_chel	ALIAS	
Ah Mun				Maya	Reference treatments consulted via server-side web search; see transcript citations	Already carried as an alias on the Yum Kaax record.	Alias of maya_yum_kaax	ALIAS	
Camalotz				Maya	Reference treatments consulted via server-side web search; see transcript citations	The second of the four destroyers of the wooden people, identified in the commentary with Camazotz, who is already in the corpus. Recorded as one figure, not two.	Alias of maya_camazotz	ALIAS	
Bolon Dzacab				Maya	Reference treatments consulted via server-side web search; see transcript citations	The Postclassic Yucatec name of K'awiil; carried as an alias on the new record.	Alias of maya_kawiil	ALIAS	
God D				Maya	Reference treatments consulted via server-side web search; see transcript citations	Schellhas label for Itzamna, already in the corpus.	Alias of maya_itzamna	ALIAS	
God K				Maya	Reference treatments consulted via server-side web search; see transcript citations	Schellhas label for K'awiil; carried as an alias on the new record.	Alias of maya_kawiil	ALIAS	
God N				Maya	Reference treatments consulted via server-side web search; see transcript citations	Schellhas label for Pauahtun; carried as an alias on the new record.	Alias of maya_pauahtun	ALIAS	
18 Rabbit				Maya	Reference treatments consulted via server-side web search; see transcript citations	An early misreading of Waxaklajuun Ub'aah K'awiil's name-glyph that stuck; carried as an alias.	Alias of maya_waxaklajuun_ubaah_kawiil	ALIAS	
Quicxic				Maya	Reference treatments consulted via server-side web search; see transcript citations	A variant of Xic, the Xibalba lord; carried as an alias rather than recorded as a thirteenth lord.	Alias of maya_xic	ALIAS	
The K'iche' set (12 records)				Maya	Reference treatments consulted via server-side web search; see transcript citations	ALL TWELVE K'iche' records duplicate Maya records of the same Popol Vuh figures. Pre-existing, observed, NOT merged: merging is destructive and the tradition-key question is the owner's.	kiche_hun_came, kiche_hun_hunahpu, kiche_hunahpu, kiche_qukumatz, kiche_tepew, kiche_tohil, kiche_vucub_came, kiche_vucub_caquix, kiche_xbalanque, kiche_xmucane, kiche_xpiyacoc, kiche_xquic	CROSS-TRADITION SAME FIGURE	
Ah Puch (Yucatec)				Maya	Reference treatments consulted via server-side web search; see transcript citations	Held twice under two keys.	yucatec_maya_ah_puch / maya_ah_puch	CROSS-TRADITION SAME FIGURE	
Chaac (Yucatec)				Maya	Reference treatments consulted via server-side web search; see transcript citations	Held twice under two keys.	yucatec_maya_chaac / maya_chaac	CROSS-TRADITION SAME FIGURE	
Itzamna (Yucatec)				Maya	Reference treatments consulted via server-side web search; see transcript citations	Held twice under two keys.	yucatec_maya_itzamna / maya_itzamna	CROSS-TRADITION SAME FIGURE	
Ix Chel (Yucatec)				Maya	Reference treatments consulted via server-side web search; see transcript citations	Held twice under two keys.	yucatec_maya_ix_chel / maya_ix_chel	CROSS-TRADITION SAME FIGURE	
Kinich Ahau (Yucatec)				Maya	Reference treatments consulted via server-side web search; see transcript citations	Held twice under two keys.	yucatec_maya_kinich_ahau / maya_kinich_ahau	CROSS-TRADITION SAME FIGURE	
Kukulkan (Yucatec)				Maya	Reference treatments consulted via server-side web search; see transcript citations	Held twice under two keys.	yucatec_maya_kukulkan / maya_kukulkan	CROSS-TRADITION SAME FIGURE	
Yum Kaax (Yucatec)				Maya	Reference treatments consulted via server-side web search; see transcript citations	Held twice under two keys.	yucatec_maya_yum_kaax / maya_yum_kaax	CROSS-TRADITION SAME FIGURE	
Agaja of Dahomey				Maya	Reference treatments consulted via server-side web search; see transcript citations	Not Maya. Named in no Maya record; listed here only because the sweep touched Mesoamerican-adjacent names. Not applicable to this lane.		CROSS-TRADITION SAME FIGURE	
Pedro de Alvarado				Maya	Reference treatments consulted via server-side web search; see transcript citations	The Spanish commander who killed Tecun Uman. A conquistador, absent from the registry under any tradition, and belonging to a conquest pass rather than to a Maya one. Named in the Tecun Uman record without being claimed.		CROSS-TRADITION SAME FIGURE	
Quetzalcoatl / Kukulkan				Maya	Reference treatments consulted via server-side web search; see transcript citations	The same theonym across two traditions, both already present and correctly kept separate as distinct cultural figures.	aztec_quetzalcoatl / maya_kukulkan	CROSS-TRADITION SAME FIGURE	
The four hundred boys				Maya	Reference treatments consulted via server-side web search; see transcript citations	A collective in the Popol Vuh, killed by Zipacna and become the Pleiades. A class, not named individuals.		REJECT	
The Xibalbans				Maya	Reference treatments consulted via server-side web search; see transcript citations	The population of the underworld as against its twelve named lords, who are all recorded.		REJECT	
Bacabs (as a collective)				Maya	Reference treatments consulted via server-side web search; see transcript citations	The class term. The four named members are ingested individually; the class is not a figure.		REJECT	
Ajogun				Maya	Reference treatments consulted via server-side web search; see transcript citations	Not Maya. Struck from the sweep list.		REJECT	
Chaacs (the four)				Maya	Reference treatments consulted via server-side web search; see transcript citations	The directional multiplication of Chaac. Chaac is in the corpus; the four are aspects, and the sources consulted give the four no separate names that are not simply colour-plus-Chaac.		REJECT	
The Tzitzimime				Maya	Reference treatments consulted via server-side web search; see transcript citations	Not Maya.		REJECT	
Ah Kin				Maya	Reference treatments consulted via server-side web search; see transcript citations	The priestly office, not a deity.		REJECT	
Halach Uinic				Maya	Reference treatments consulted via server-side web search; see transcript citations	The office of the territorial ruler in Yucatan, not a person.		REJECT	
Nacom				Maya	Reference treatments consulted via server-side web search; see transcript citations	The office of the war captain, not a person.		REJECT	
Way / wayob				Maya	Reference treatments consulted via server-side web search; see transcript citations	The class of animal co-essences on Classic ceramics. A category with many named members, none of which the sources consulted established as a figure of the kind this registry records.		REJECT	
Acat				Maya	Reference treatments consulted via server-side web search; see transcript citations	Named in list-type sources as the god of tattooing and nowhere else that was reachable. SOURCES CHECKED: web search on Maya gods lists. EVIDENCE NEEDED: a citation to Landa or to a codex, given that the circulating Maya deity lists contain entries whose attestation base is unclear — the same caution this programme applied to the Mexica lists.		BLOCKED	
