canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Yeongdeung Halmang		Yeongdeung Halmang		Korean	Reference treatments consulted via server-side web search; see transcript citations	THE WIND-AND-SEA GODDESS WHO VISITS JEJU ONCE A YEAR AND SOWS THE FISH AND THE SHELLFISH, and who is in NEITHER key. She belongs under jeju_ beside Seolmundae Halmang, and this batch adds no korean_ copy, because adding one would make the duplication worse.	Cross-tradition: jeju	CROSS-TRADITION SAME FIGURE	jeju
Yama		Yama		Korean	Reference treatments consulted via server-side web search; see transcript citations	The Sanskrit original of the name that reaches Korean as Yeomra by way of Chinese Yanluo. No edge; the fact is in the etymology, on the rule since lane 13.	Cross-tradition: hindu_yama	CROSS-TRADITION SAME FIGURE	hindu_yama
Ayuta		Ayuta		Korean	Reference treatments consulted via server-side web search; see transcript citations	The kingdom Heo Hwang-ok came from. Argued to be in India, Thailand or Central Asia, and not located on the record.	Cross-tradition: none	CROSS-TRADITION SAME FIGURE	none
jeoseung saja		jeoseung saja		Korean	Reference treatments consulted via server-side web search; see transcript citations	THE SOURCES CALL THEM 'A CLASS OF SPECTRAL BUREAUCRATS' IN AS MANY WORDS. A class, on the ground that rejected the Cwn Annwn, the Matronae and the aralez - and Gangnim, the one the sources name, is ingested.		REJECT	
dokkaebi		dokkaebi		Korean	Reference treatments consulted via server-side web search; see transcript citations	Goblins. A CLASS.		REJECT	
gumiho		gumiho		Korean	Reference treatments consulted via server-side web search; see transcript citations	Nine-tailed foxes. A CLASS.		REJECT	
sonnim		sonnim		Korean	Reference treatments consulted via server-side web search; see transcript citations	The plague gods addressed as 'guests'. A COLLECTIVE - and the one yeoksin the Cheoyong narrative gives an act to IS ingested.		REJECT	
the other five Gaya brothers		the other five Gaya brothers		Korean	Reference treatments consulted via server-side web search; see transcript citations	Hatched from the other five of the six golden eggs. THE SOURCE NAMES A NUMBER AND SIX KINGDOMS AND NOT FIVE MORE MEN.		REJECT	
the nine leaders of Gaya		the nine leaders of Gaya		Korean	Reference treatments consulted via server-side web search; see transcript citations	Who sang and danced until the chest came down. Unnamed, and a group.		REJECT	
the ten kings of the underworld		the ten kings of the underworld		Korean	Reference treatments consulted via server-side web search; see transcript citations	Yeomra is the fifth. The other nine are a court, not nine records this batch can source.		REJECT	
Gyerim		Gyerim		Korean	Reference treatments consulted via server-side web search; see transcript citations	The rooster forest where Kim Alji was found, and a name for Silla. A PLACE.		REJECT	
Ayuta		Ayuta		Korean	Reference treatments consulted via server-side web search; see transcript citations	The kingdom Heo Hwang-ok sailed from. A PLACE, and an unlocated one.		REJECT	
Mount Taebaek		Mount Taebaek		Korean	Reference treatments consulted via server-side web search; see transcript citations	Where Hwanung descended. A PLACE.		REJECT	
the Cheoyong mask		the Cheoyong mask		Korean	Reference treatments consulted via server-side web search; see transcript citations	Hung on doors against smallpox. AN OBJECT - and the cult record is on Cheoyong's own record.		REJECT	
Samguk Yusa and Samguk Sagi		Samguk Yusa and Samguk Sagi		Korean	Reference treatments consulted via server-side web search; see transcript citations	THE SOURCES FOR ALMOST EVERYTHING IN THIS BATCH, and thirteenth- and twelfth-century chronicles. Not figures - the restraint lane 20 applied to Elias Lonnrot, lane 21 to Bede and Asser, and lane 23 to Movses Khorenatsi and Garegin Srvantdziants.		REJECT	
Danggeum-aegi and Jeseok		Danggeum-aegi and Jeseok		Korean	Reference treatments consulted via server-side web search; see transcript citations	The heroine of the Jeseok bon-puri and the god or gods she bears - one of the most widely recited shamanic narratives in Korea, beside Bari's. The retrieved treatments name the tradition without giving the episodes.		BLOCKED	
Heongang of Silla		Heongang of Silla		Korean	Reference treatments consulted via server-side web search; see transcript citations	The king Cheoyong follows up to the capital. A HISTORICAL KING WITH A LEGENDARY EPISODE ATTACHED, which is precisely the question lane 23 left open with Trdat III and Gregory the Illuminator: where the line falls for a historical person the tradition tells a story about.		BLOCKED	
Yeon Tabal		Yeon Tabal		Korean	Reference treatments consulted via server-side web search; see transcript citations	Soseono's father, of Holbon. Named in the treatments in a genealogy without an act.		BLOCKED	
Cheoyong's wife		Cheoyong's wife		Korean	Reference treatments consulted via server-side web search; see transcript citations	The woman the Plague Spirit is found with. THE SOURCES DO NOT SAY WHAT BECAME OF HER, which the record states rather than inventing an ending.		BLOCKED	
Simcheong		Simcheong		Korean	Reference treatments consulted via server-side web search; see transcript citations	The daughter who sells herself to sailors to buy her blind father's sight and comes back out of the sea as a queen. A PANSORI heroine, and whether this registry holds figures from the vernacular narrative literature of the Joseon period is a question about scope - the joseon era holds nobody and this is the obvious candidate for it.		BLOCKED	
Hodong and the princess of Nangnang		Hodong and the princess of Nangnang		Korean	Reference treatments consulted via server-side web search; see transcript citations	The prince and the princess who tears the self-sounding drum so his army can come. Named in the Samguk Sagi; the retrieved material does not carry the episode.		BLOCKED	
Sansin		Sansin		Korean	Reference treatments consulted via server-side web search; see transcript citations	The mountain god, whose paintings hang in the side-halls of Korean Buddhist temples to this day. A title used of many mountains' gods and possibly a class; a strong ADD once that is settled.		BLOCKED	
Chilseong		Chilseong		Korean	Reference treatments consulted via server-side web search; see transcript citations	The Seven Stars, worshipped for children and long life, with their own hall in temples. A COLLECTIVE of seven, and the same question as the Navagraha in lane 17 - which that lane answered by ingesting all nine individually, and which would need the same per-star sourcing here.		BLOCKED	
the Yongwang of the other three seas		the Yongwang of the other three seas		Korean	Reference treatments consulted via server-side web search; see transcript citations	The dragon kings of the west, south and north. The east-sea king is ingested because Cheoyong's story names him; the other three are a set.		BLOCKED	
Gyeonhwon and Wang Geon		Gyeonhwon and Wang Geon		Korean	Reference treatments consulted via server-side web search; see transcript citations	The founders of Later Baekje and of Goryeo, both with birth-legends attached. THE goryeo ERA HOLDS NOBODY and these are its candidates, on the same scope question as Heongang.		BLOCKED	
Yi Seong-gye and the founding of Joseon		Yi Seong-gye and the founding of Joseon		Korean	Reference treatments consulted via server-side web search; see transcript citations	Likewise for the joseon era, which also holds nobody.		BLOCKED	
the Samseong of Jeju		the Samseong of Jeju		Korean	Reference treatments consulted via server-side web search; see transcript citations	Go, Yang and Bu, the three clan ancestors who came out of the ground at Samseonghyeol. THEY BELONG UNDER THE JEJU KEY, which this batch does not touch.		BLOCKED	
Yeongdeung Halmang		Yeongdeung Halmang		Korean	Reference treatments consulted via server-side web search; see transcript citations	Flagged twice: absent from BOTH keys, and belonging to the Jeju one. The single clearest thing the next Korean or Jeju pass should ingest.		BLOCKED	
Jowangsin's household in the Munjeon bon-puri		Jowangsin's household in the Munjeon bon-puri		Korean	Reference treatments consulted via server-side web search; see transcript citations	The kitchen goddess, the outhouse goddess and the door god are characters in one narrative in the Jeju tradition, with a plot connecting them. This batch ingests the three as gasin and cannot state the story that joins them.		BLOCKED	
