canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Sanjna	Saranyu; Sandhya	संज्ञा	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Surya's wife, who could not bear his heat and left her shadow in her place. The corpus held Surya with no wife at all.	New ID hindu_sanjna	ADD	
Chhaya		छाया	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The shadow Sanjna leaves behind, who takes her place as Surya's wife and is Shani's mother. A cast shadow with a household and a will, treated by the tradition as a person throughout.	New ID hindu_chhaya	ADD	
Daksha	Daksha Prajapati	दक्ष	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The Prajapati whose sacrifice excludes Shiva and Sati, beheaded by Virabhadra. vitalStatus 'restored to life after death', because the tradition does not leave him dead.	New ID hindu_daksha	ADD	
Sati	Dakshayani	सती	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Daksha's daughter and Shiva's wife, who immolates herself in the fire of her father's sacrifice. NO EDGE IS DRAWN TO PARVATI: that she is Parvati's earlier life is a claim about identity across rebirths and the registry has no kind for it.	New ID hindu_sati	ADD	
Virabhadra	Veerabhadra	वीरभद्र	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Made by Shiva from a lock of his own torn-out hair to avenge Sati; destroys the sacrifice and beheads Daksha. 'made-by' and NOT parentIds, because he is made out of hair and not begotten.	New ID hindu_virabhadra	ADD	
Mitra		मित्र	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The Aditya of friendship and covenant, second in the Rigvedic list after Varuna, with 28 hymns. Same Indo-Iranian word as the zoroastrian_mithra the corpus holds - stated as a fact about traditions, not drawn as an edge.	New ID hindu_mitra	ADD	
Aryaman	Aryama	अर्यमन्	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Third son of Kashyapa and Aditi, the mid-morning sun disc, god of the customs that rule the Vedic peoples. The Vedic reflex of the Airyaman lane 15 BLOCKED for want of a function.	New ID hindu_aryaman	ADD	
Bhaga		भग	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The Aditya who bestows fortune and regulates the portion allotted in life. His name is the ancestor of the Slavic bog- that stands in Dazhbog, Stribog, Chernobog and Belobog, all of which this corpus holds after lane 14.	New ID hindu_bhaga	ADD	
Amsha	Ansha	अंश	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Fifth of the seven Rigvedic Adityas. The thinnest record in the batch, ingested on the ground that a named member of an enumerated set of seven is an individual the tradition itself counts - the rule that admitted Vikarna out of a hundred Kauravas.	New ID hindu_amsha	ADD	
Pushan	Pusan	पूषन्	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Pastoral god and guardian of cattle, who nourishes the sacrificer and the earth. NO sibling edges, because his treatment counts TWELVE Adityas where the Rigvedic list gives SEVEN and the record does not reconcile them.	New ID hindu_pushan	ADD	
Tvashtr	Tvashta	त्वष्टृ	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The shaper among the Adityas, the Vedic divine craftsman, father of Saranyu. The corpus separately holds hindu_vishwakarma, the later architect who takes over the office; the two are NOT merged.	New ID hindu_tvashtr	ADD	
Dyaus Pita	Dyauspitar	द्यौष्पितृ	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	THE VEDIC SKY FATHER - the same word as Zeus pater and Jupiter, both of which this corpus holds, and the reason those two are known to be related. The corpus held two of the three and not the one closest to the reconstructed original.	New ID hindu_dyaus	ADD	
Parjanya		पर्जन्य	deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The deified rain of the Rigveda; cognate with Perun and Perkunas, both of which the corpus holds after lane 14.	New ID hindu_parjanya	ADD	
Ikshvaku	Iksvaku	इक्ष्वाकु	mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Founder of the SOLAR dynasty and of Kosala with its capital at Ayodhya, son of Vaivasvata Manu whom the corpus already holds with Surya as his father. Lane 16 recovered the lunar line and left this one untouched.	New ID hindu_ikshvaku	ADD	
Sagara		सगर	mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The solar-dynasty king whose sixty thousand sons are burned to ashes. The sixty thousand are NOT ingested: as a number they are a number, on the rule that kept lane 16 from manufacturing ninety-six Kauravas.	New ID hindu_sagara	ADD	
Kapila	Kapila Muni	कपिल	mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The sage whose anger burns Sagara's sons to ash - the act the whole Ganges-descent story exists to undo. His founding of the Samkhya school is a census note, not a record claim.	New ID hindu_kapila	ADD	
Bhagiratha	Bhagirath	भगीरथ	mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Sagara's great-grandson, who brought the GANGES DOWN FROM HEAVEN by penance. THE CORPUS ALREADY HELD THE RIVER and not the man who brought her. His name is a common noun in modern Indian languages for an effort of superhuman persistence.	New ID hindu_bhagiratha	ADD	
Harishchandra	Satya Harishchandra	हरिश्चन्द्र	mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The solar-dynasty king whose refusal to lie under extreme hardship is still taught across India as a moral example.	New ID hindu_harishchandra	ADD	
Shalya	Madraraja	शल्य	mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	King of Madra, manipulated into driving Karna's chariot, who spent the sixteenth and seventeenth days praising Karna's enemy to his face. The corpus holds Karna, five of his sons and the friend who made him a king; this adds the man undermining him on the day he dies.	New ID hindu_shalya	ADD	
Sanjaya	Sanjaya Gavalgani	सञ्जय	mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	THE NARRATOR OF THE BHAGAVAD GITA. Dhritarashtra's adviser and charioteer, given divine sight; the most-read text in the tradition is this man reporting. The corpus held Krishna, Arjuna, the chariot, the field and the blind king, and not the reporter.	New ID hindu_sanjaya	ADD	
Svarbhanu			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the sweep. The asura before the beheading. Recorded as an alt-name on BOTH halves and not as a third record, because he is these two before the cut and neither after it.	Alias on hindu_rahu and hindu_ketu	ALIAS	hindu_rahu and hindu_ketu
Guru			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the sweep. The title under which the graha of Jupiter is worshipped.	Alias on hindu_brihaspati	ALIAS	hindu_brihaspati
Saranyu			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the sweep. The Vedic form of Sanjna's name, and the one under which Tvashtr's daughter is meant.	Alias on hindu_sanjna	ALIAS	hindu_sanjna
Angaraka			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the sweep. 'The ember'; a standing name of Mars.	Alias on hindu_mangala	ALIAS	hindu_mangala
Dakshayani			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the sweep. The patronymic, 'daughter of Daksha'.	Alias on hindu_sati	ALIAS	hindu_sati
Vivasvan			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the sweep. The sun god under his older name, already held; the solar dynasty traces to him.	Alias on hindu_surya	ALIAS	hindu_surya
Vaivasvata Manu			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the sweep. Already held, WITH parentIds naming Surya - which is why Ikshvaku's parentIds complete the line in one record.	Alias on hindu_manu	ALIAS	hindu_manu
Surya			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held with no wife until this batch; father of Shani and grandfather of Ikshvaku's line.	Already present as hindu_surya	EXISTING	hindu_surya
Soma			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held with no wife until this batch; father of Budha by Tara.	Already present as hindu_soma	EXISTING	hindu_soma
Shukra			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Added by LANE 16; this batch supplies his opposite number, Brihaspati.	Already present as hindu_shukra	EXISTING	hindu_shukra
Vishnu			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. This batch adds Kurma, an eighth avatar record, and Mohini as a form rather than an avatar.	Already present as hindu_vishnu	EXISTING	hindu_vishnu
Shiva			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held with no spouse edge at all; this batch supplies Sati, Daksha's exclusion and Virabhadra.	Already present as hindu_shiva	EXISTING	hindu_shiva
Parvati			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held. NO edge is drawn from Sati to her - see the ADD row.	Already present as hindu_parvati	EXISTING	hindu_parvati
Kali			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held, which is why Bhadrakali is a BLOCKED row rather than a record.	Already present as hindu_kali	EXISTING	hindu_kali
Aditi			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Mother of the Adityas; four of her sons are added here.	Already present as hindu_aditi	EXISTING	hindu_aditi
Kashyapa			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Their father.	Already present as hindu_kashyapa	EXISTING	hindu_kashyapa
Varuna			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Head of the Rigvedic Aditya list and already held.	Already present as hindu_varuna	EXISTING	hindu_varuna
Indra			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Seventh in the same list and already held; lane 16 gave him Vritra.	Already present as hindu_indra	EXISTING	hindu_indra
Prithvi			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Bhumi; the earth of the Dyavaprithivi pair, whose other half this batch supplies.	Already present as hindu_prithvi	EXISTING	hindu_prithvi
Ganga			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. THE RIVER WAS HELD AND THE MAN WHO BROUGHT HER WAS NOT.	Already present as hindu_ganga	EXISTING	hindu_ganga
Shesha			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. The other great naga, held; Vasuki was not.	Already present as hindu_shesha	EXISTING	hindu_shesha
Manu			mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held with Surya as his father; Ikshvaku is his son.	Already present as hindu_manu	EXISTING	hindu_manu
Vishwakarma			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. The later divine architect, held. NOT merged with Tvashtr.	Already present as hindu_vishwakarma	EXISTING	hindu_vishwakarma
Karna			mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held with five sons; this batch adds his charioteer.	Already present as hindu_karna	EXISTING	hindu_karna
Dhritarashtra			mortal	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held; this batch adds his adviser and the eyes he followed the war with.	Already present as hindu_dhritarashtra	EXISTING	hindu_dhritarashtra
Krishna			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held; this batch adds the man who reported his words.	Already present as hindu_krishna	EXISTING	hindu_krishna
Yami			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Checked by the corpus-wide sweep and already held. Held, carrying Yamuna as an alias.	Already present as hindu_yami	EXISTING	hindu_yami
Mithra (Zoroastrian)			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	The corpus holds zoroastrian_mithra and now holds hindu_mitra. One Indo-Iranian word, two religious systems. Stated on the Mitra record and NOT drawn as an edge, on the rule this programme has applied in every lane since 13.	Held as zoroastrian_mithra; new record hindu_mitra	CROSS-TRADITION SAME FIGURE	zoroastrian_mithra
Zeus and Jupiter			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	greek_hesiod_zeus and roman_iuppiter are the same inherited name as the Dyaus Pita added here - the single most securely reconstructed divine name in Indo-European. The corpus held two of the three. No edge is drawn; the fact is on the record.	Held as greek_hesiod_zeus and roman_iuppiter; new record hindu_dyaus	CROSS-TRADITION SAME FIGURE	greek_hesiod_zeus; roman_iuppiter
Airyaman (Zoroastrian)			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED by lane 15 for want of a function to record. Its Vedic counterpart Aryaman is ingested here WITH a function, which is a good illustration of how unevenly the same Indo-Iranian material is documented on the two sides.	Blocked in lane 15; Vedic counterpart is hindu_aryaman	CROSS-TRADITION SAME FIGURE	
Perun and Perkunas			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Cognate with the Parjanya added here; both are in the corpus after lane 14. Noted in the transliteration field and nowhere else.	Held as slavic_perun and lithuanian_perkunas; new record hindu_parjanya	CROSS-TRADITION SAME FIGURE	slavic_perun; lithuanian_perkunas
Kurma / Sati / Mangala sweep collisions			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	THE THREE FALSE HITS LANE 16 RECORDED ARE NOW GENUINE AMBIGUITIES: 'Kurma' matches fur_kuruma AND hindu_kurma, 'Sati' matches egyptian_satis AND hindu_sati, 'Mangala' matches mandinka_maa_ngala AND hindu_mangala. Each pair is two distinct figures under two tradition keys and no action is needed, but the sweep tooling will report both from now on and a future lane should expect it.	No action; distinct figures	CROSS-TRADITION SAME FIGURE	fur_kuruma; egyptian_satis; mandinka_maa_ngala
Halahala			numen	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Not ingested. The poison that rises from the churning and that Shiva swallows. A SUBSTANCE, not a person.		REJECT	
Mount Mandara and the Ocean of Milk			numen	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Not ingested. Places - the churning-stick and the thing churned.		REJECT	
The amrita and the pot			numen	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Not ingested. Objects, and a strong candidate for an items pass.		REJECT	
Sagara's sixty thousand sons			numen	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Not ingested. A number, not a list. The largest collective death in the tradition and no individuals at all.		REJECT	
The Adityas as a set			numen	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Not ingested. A group whose members are records: Varuna and Indra were already held, four more are added here, and the sources disagree on whether the set has seven members or twelve.		REJECT	
The Navagraha as a set			numen	Hindu	Reference treatments consulted via server-side web search; see transcript citations	Not ingested. Likewise a set; with this batch the corpus holds all nine individually - Surya, Soma, Mangala, Budha, Brihaspati, Shukra, Shani, Rahu and Ketu.		REJECT	
Dhatr			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. The sixth name in the Rigvedic Aditya list, which the treatment gives as 'Dhatr or Daksha'. This batch adds DAKSHA as a separate record, so ingesting Dhatr could make one figure into two. SOURCES CHECKED: the Aditya list treatment. EVIDENCE NEEDED: a treatment that rules on whether Dhatr and Daksha are the same. Blocked on a duplication risk, not on evidence - the same shape as lane 14's Radegast row.		BLOCKED	
Bhadrakali			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. Created by Shiva in the SAME ACT as the Virabhadra this batch ingests. The corpus already holds hindu_kali, and whether Bhadrakali is that figure, an aspect of her, or distinct is exactly the identification this programme does not make from one clause. SOURCES CHECKED: the Daksha yajna treatment. EVIDENCE NEEDED: a treatment that distinguishes them.		BLOCKED	
Pururavas			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. Budha's son, and therefore the join between this batch's Navagraha block and lane 16's lunar dynasty, which starts at Nahusha. SOURCES CHECKED: the Budha treatment gives his parents and not his son. EVIDENCE NEEDED: one citation. THE SINGLE CHEAPEST IMPROVEMENT A THIRD HINDU PASS COULD MAKE - it would connect two batches at the top.		BLOCKED	
Virata, Satyaki, Yuyutsu, Ekalavya			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. Four more Kurukshetra principals. SOURCES CHECKED: the searches that returned Shalya and Sanjaya returned these four as names without treatments. EVIDENCE NEEDED: episode treatments. Ekalavya in particular is the epic's sharpest story about caste.		BLOCKED	
Parashurama and Kalki			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. The two avatars still missing. KURMA WAS IN THIS SAME ROW IN LANE 16 AND IS INGESTED HERE, which is the argument for keeping blocked rows rather than rejecting them. SOURCES CHECKED: still only list entries. EVIDENCE NEEDED: one treatment each.		BLOCKED	
Shumbha, Nishumbha, Raktabija, Chanda and Munda			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. The Devi Mahatmya's other asuras. SOURCES CHECKED: not returned by this pass's searches either. EVIDENCE NEEDED: a treatment of the later chapters.		BLOCKED	
Shachi / Indrani, Revanta			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. Indra's wife and Surya's son. This batch supplied Surya's two wives and one son and left the other. SOURCES CHECKED: not researched. EVIDENCE NEEDED: treatments.		BLOCKED	
The Ashvins as a pair			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. The corpus holds hindu_dasra and hindu_nasatya as two records, which is the right treatment, and holds no edge between them - a symmetric 'twin sibling' would mutate two pre-existing records. FLAGGED rather than blocked: it is a one-line fix for whoever may edit those records.		BLOCKED	
Shalya's kinship to Madri			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. Shalya is the Pandavas' maternal uncle - Madri, whom the corpus holds, is his sister - and the treatment consulted gives the kingship and the charioteering and not the kinship. SOURCES CHECKED: the Shalya treatment. EVIDENCE NEEDED: one citation. It would connect the Kaurava order of battle to the Pandava household directly.		BLOCKED	
Tvashtr as Vritra's father			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. The tradition makes the divine craftsman the father of the Vritra lane 16 added, and the maker of the vajra that kills him - a father's tool used on his son. SOURCES CHECKED: the Tvashtr treatment gives only 'the shaper among the Adityas'. EVIDENCE NEEDED: a treatment of the Vritra birth.		BLOCKED	
Kapila and the Samkhya school			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. The sage this batch ingests for burning Sagara's sons is also the founder of one of the six classical philosophical systems. SOURCES CHECKED: the treatment gives only the burning. EVIDENCE NEEDED: a treatment of the philosophical tradition - and, before that, a scope decision about whether founders of darshanas belong in a registry of figures.		BLOCKED	
Sati and Parvati as one person across lives			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. NOT A MISSING FIGURE but a missing KIND. The tradition holds that Parvati is Sati reborn; this registry has no relation kind for 'is the same person in a later life', and inventing one would commit the corpus to a position on rebirth. It affects more than this pair - the avatars, the Buddha's jatakas, and every tradition with reincarnation in it. ESCALATED as a schema question.		BLOCKED	
The ERA VOCABULARY inconsistency, met from the other end			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. Lane 16 escalated it: Dhritarashtra at epic-period, his nephews at dvapara-yuga, which is earlier. THIS PASS MEETS THE SAME PROBLEM FROM THE OPPOSITE DIRECTION - hindu_manu is at 'vedic' and Ikshvaku is his son, so the founder of the solar dynasty must be filed at vedic or later, while his descendant Rama sits at heroic-age, which is EARLIER. The corpus can now say Ikshvaku founded Ayodhya and still cannot say Rama is his descendant. TWO LANES HAVE NOW HIT THIS FROM OPPOSITE DIRECTIONS, which raises it from an oddity to a decision the owner should make.		BLOCKED	
Lava, Kusha, Shabari, Jambavan, and the rest of the Ramayana			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. Unchanged from lane 16's census. Not researched in this session.		BLOCKED	
The solar dynasty beyond five names			deity	Hindu	Reference treatments consulted via server-side web search; see transcript citations	BLOCKED - not ingested. Dilipa, Raghu, Aja, Anaranya, Trishanku and the rest of the Ikshvaku king-list, including the Raghu the dynasty is often named for. SOURCES CHECKED: the solar-dynasty treatments give the shape of the line and not the individuals. EVIDENCE NEEDED: a king-list treatment.		BLOCKED	
