canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Myrddin Emrys	Merlinus Ambrosius; Merlin Ambrosius; Emrys	Myrddin Emrys	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The boy without a father found at Carmarthen who prophesies the two dragons before Vortigern. THE FIRST OF TWO RECORDS WHERE THE TRADITION ITSELF DISTINGUISHES TWO FIGURES; see audit.	New ID welsh_myrddin_emrys	ADD	
Myrddin Wyllt	Myrddin the Wild; Merlinus Silvester; Merlinus Celidonius; Lailoken	Myrddin Wyllt	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The northern bard driven mad at Arfderydd who lives wild in the Caledonian forest and speaks the Myrddin poems. Giraldus Cambrensis distinguishes him from Myrddin Emrys in as many words; Geoffrey of Monmouth merged them.	New ID welsh_myrddin_wyllt	ADD	
Vortigern	Gwrtheyrn; Vortigernus	Gwrtheyrn	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The king who invites the Saxons and whose collapsing tower produces the prophecy. His name IS a title - 'over-lord' - which is itself worth recording.	New ID welsh_vortigern	ADD	
Owain mab Urien	Owain; Yvain; Owein	Owain mab Urien	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Hero of Owain, or the Lady of the Fountain - one of the Three Romances, and a historical northern prince of the sixth century in the bargain.	New ID welsh_owain	ADD	
Geraint fab Erbin	Geraint; Erec	Geraint fab Erbin	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Hero of Geraint and Enid, the second of the Three Romances, and the subject of an early englyn cycle naming him at Llongborth.	New ID welsh_geraint	ADD	
Peredur fab Efrawg	Peredur; Perceval	Peredur fab Efrawg	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Hero of the third Romance, and the Welsh figure behind Perceval - the tale in which the severed head on the platter stands where the later Grail stands.	New ID welsh_peredur	ADD	
Macsen Wledig	Magnus Maximus; Maxen	Macsen Wledig	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The emperor of The Dream of Macsen Wledig, from whom several Welsh royal houses trace descent; the historical Magnus Maximus under his Welsh name and in Welsh legend. FILLS THE EMPTY 'roman-british' ERA.	New ID welsh_macsen_wledig	ADD	
Elen Luyddog	Elen of the Hosts; Saint Elen; Helen of Caernarfon	Elen Luyddog	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The woman Macsen dreams of and marries, who has the roads of Britain built - the Sarn Elen. Distinguished on her record FROM Saint Helena mother of Constantine, whom later tradition conflates her with.	New ID welsh_elen_luyddog	ADD	
Merlin	Merlinus	Myrddin	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The single famous character is a TWELFTH-CENTURY MERGER of two figures the Welsh tradition distinguishes. Not a third record; see the two Myrddin records and the audit.	Alias spanning welsh_myrddin_emrys and welsh_myrddin_wyllt	ALIAS	
Sir Kay	Kay; Keu	Cai	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	French romance form of Cai.	Alias on welsh_cai	ALIAS	
Bedivere	Bedevere	Bedwyr	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	French romance form of Bedwyr.	Alias on welsh_bedwyr	ALIAS	
Guinevere	Guenevere; Ginevra	Gwenhwyfar	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Romance form of Gwenhwyfar.	Alias on welsh_gwenhwyfar	ALIAS	
Mordred	Modred	Medrawd	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Romance form of Medrawd. The hostile reading comes with the form and is not in the Welsh source.	Alias on welsh_medrawd	ALIAS	
Yvain	Ywain; Owein	Owain	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Chretien's form of Owain mab Urien.	Alias on welsh_owain	ALIAS	
Erec	Erec et Enide	Geraint	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Chretien's counterpart to Geraint fab Erbin.	Alias on welsh_geraint	ALIAS	
Perceval	Parzival; Percival	Peredur	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Continental counterpart to Peredur fab Efrawg.	Alias on welsh_peredur	ALIAS	
Afagddu	Y Fagddu; Avagddu	Afagddu	demigod	Welsh	Reference treatments consulted via server-side web search; see transcript citations	'Utter darkness' - the by-name Morfran carries in the Hanes Taliesin. Some versions treat Afagddu and Morfran as two sons; the treatments consulted give one figure with two names and this record follows them.	Alias on welsh_morfran	ALIAS	
Cordelia	Cordeilla	Creiddylad	deity	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Geoffrey's Cordeilla and Shakespeare's Cordelia descend from Creiddylad. A literary descendant, not a second figure.	Alias on welsh_creiddylad	ALIAS	
Lailoken	Laloecen	Lailoken	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The Scottish wild-man of the Life of Saint Kentigern, generally identified with Myrddin Wyllt.	Alias on welsh_myrddin_wyllt	ALIAS	
Gwrtheyrn		Gwrtheyrn	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Welsh form of Vortigern; the record's native_form already carries it.	Alias on welsh_vortigern	ALIAS	
Troit	Troynt	Troit	numen	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The Historia Brittonum's name for the Twrch Trwyth, three centuries before Culhwch.	Alias on welsh_twrch_trwyth	ALIAS	
Magnus Maximus	Maximus	Macsen	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The Latin name of the historical usurper who is Macsen Wledig in Welsh.	Alias on welsh_macsen_wledig	ALIAS	
Arawn		Arawn		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: King of Annwn. Held - and the corpus lacked Hafgan, the rival the whole exchange with Pwyll is about. Now joined.	Existing ID welsh_arawn	EXISTING	welsh_arawn
Pwyll		Pwyll		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. The year-and-a-day exchange now has both ends in the corpus.	Existing ID welsh_pwyll	EXISTING	welsh_pwyll
Gwyn ap Nudd		Gwyn ap Nudd		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: HELD WITH AN EMPTY RELATIONS ARRAY. His one story is the May Day combat and the corpus held neither Creiddylad nor Gwythyr. Both added; the edges toward him are non-symmetric because his record is pre-existing.	Existing ID welsh_gwyn_ap_nudd	EXISTING	welsh_gwyn_ap_nudd
Ceridwen		Ceridwen		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. The cauldron now has the son it was brewed for.	Existing ID welsh_ceridwen	EXISTING	welsh_ceridwen
Taliesin		Taliesin		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held - the servant who got the three drops meant for Morfran.	Existing ID welsh_taliesin	EXISTING	welsh_taliesin
Tegid Foel		Tegid Foel		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Morfran and Creirwy are his children; parentIds name Ceridwen, since the pre-existing record cannot be edited to claim them.	Existing ID welsh_tegid_foel	EXISTING	welsh_tegid_foel
Rhiannon		Rhiannon		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_rhiannon	EXISTING	welsh_rhiannon
Pryderi		Pryderi		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_pryderi	EXISTING	welsh_pryderi
Manawydan		Manawydan		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_manawydan	EXISTING	welsh_manawydan
Bendigeidfran		Bendigeidfran		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held - Bran the Blessed.	Existing ID welsh_bendigeidfran	EXISTING	welsh_bendigeidfran
Branwen		Branwen		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_branwen	EXISTING	welsh_branwen
Efnisien		Efnisien		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_efnisien	EXISTING	welsh_efnisien
Nisien		Nisien		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_nisien	EXISTING	welsh_nisien
Matholwch		Matholwch		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_matholwch	EXISTING	welsh_matholwch
Gwern		Gwern		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_gwern	EXISTING	welsh_gwern
Llyr		Llyr		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_llyr	EXISTING	welsh_llyr
Penarddun		Penarddun		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_penarddun	EXISTING	welsh_penarddun
Math fab Mathonwy		Math fab Mathonwy		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_math	EXISTING	welsh_math
Gwydion		Gwydion		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_gwydion	EXISTING	welsh_gwydion
Gilfaethwy		Gilfaethwy		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_gilfaethwy	EXISTING	welsh_gilfaethwy
Arianrhod		Arianrhod		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_arianrhod	EXISTING	welsh_arianrhod
Lleu Llaw Gyffes		Lleu Llaw Gyffes		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_lleu	EXISTING	welsh_lleu
Blodeuwedd		Blodeuwedd		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_blodeuwedd	EXISTING	welsh_blodeuwedd
Gronw Pebr		Gronw Pebr		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_gronw_pebr	EXISTING	welsh_gronw_pebr
Don		Don		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID welsh_don	EXISTING	welsh_don
Lludd Llaw Eraint		Lludd Llaw Eraint		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Creiddylad is his daughter; her record names him in a relation rather than in parentIds, because the pre-existing record cannot be edited to acknowledge her.	Existing ID welsh_lludd_llaw_eraint	EXISTING	welsh_lludd_llaw_eraint
Maponos	Maponus	Maponos	deity	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The Romano-British god attested on altars from Hadrian's Wall to Chamalieres. SAME NAME, SAME FIGURE, earlier layer - recorded on the Mabon record's etymology rather than as a second record, on the rule this programme has applied since lane 13.	Same figure as welsh_mabon	CROSS-TRADITION SAME FIGURE	
Nodens	Nuada; Nudd	Nudd	deity	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Nodens of Lydney, the Irish Nuada and the Welsh Nudd are one name in three languages. The corpus holds irish_nuada and welsh_lludd_llaw_eraint; NO CROSS-TRADITION EDGE IS DRAWN, because a shared etymology is a fact about traditions and not a relation between beings.	Same name as irish_nuada / welsh_lludd_llaw_eraint	CROSS-TRADITION SAME FIGURE	irish_nuada
Manannan mac Lir	Manannan	Manannan mac Lir	deity	Welsh	Reference treatments consulted via server-side web search; see transcript citations	The Irish counterpart of Manawydan fab Llyr. Both held, no edge drawn, same rule.	Counterpart of welsh_manawydan	CROSS-TRADITION SAME FIGURE	irish_manannan
Lir	Ler	Lir	deity	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Irish counterpart of Llyr. Same rule.	Counterpart of welsh_llyr	CROSS-TRADITION SAME FIGURE	irish_lir
Saint Helena	Helena Augusta	Helena	mortal	Welsh	Reference treatments consulted via server-side web search; see transcript citations	Mother of Constantine. Welsh tradition CONFLATES her with Elen Luyddog and the two are not the same woman - one is a fourth-century empress, the other the wife of Magnus Maximus. The conflation is stated on the Elen record and no identity is asserted.	NOT the same figure as welsh_elen_luyddog; conflation only	CROSS-TRADITION SAME FIGURE	
Annwn		Annwn		Welsh	Reference treatments consulted via server-side web search; see transcript citations	The Welsh otherworld. A PLACE.		REJECT	
Dinas Emrys		Dinas Emrys		Welsh	Reference treatments consulted via server-side web search; see transcript citations	The hillfort where the dragons are found. A PLACE.		REJECT	
Caer Siddi		Caer Siddi		Welsh	Reference treatments consulted via server-side web search; see transcript citations	A fortress of the otherworld in Preiddeu Annwfn. A PLACE.		REJECT	
Camlann		Camlann		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Arthur's last battle. AN EVENT.		REJECT	
The Three Harmful Blows		The Three Harmful Blows		Welsh	Reference treatments consulted via server-side web search; see transcript citations	A Triad. A TEXT, not a figure - though the blow it names is why Gwenhwyfach is in this batch.		REJECT	
Adar Rhiannon		Adar Rhiannon		Welsh	Reference treatments consulted via server-side web search; see transcript citations	The birds of Rhiannon, whose song wakes the dead and lulls the living. A COLLECTIVE OF UNNAMED BIRDS.		REJECT	
Cwn Annwn		Cwn Annwn		Welsh	Reference treatments consulted via server-side web search; see transcript citations	The hounds of Annwn. A COLLECTIVE, and the same rejection lane 18 applied to Bran and Sceolang.		REJECT	
The Coraniaid		The Coraniaid		Welsh	Reference treatments consulted via server-side web search; see transcript citations	One of the three oppressions in Cyfranc Lludd a Llefelys. A PEOPLE, on the rule that rejected the Fianna, the Fomorians and the Tuatha De Danann.		REJECT	
The Thirteen Treasures of the Island of Britain		The Thirteen Treasures of the Island of Britain		Welsh	Reference treatments consulted via server-side web search; see transcript citations	A list of OBJECTS. The registry has an items table and this is not a figure question.		REJECT	
Ysbaddaden's forty tasks		Ysbaddaden's forty tasks		Welsh	Reference treatments consulted via server-side web search; see transcript citations	A LIST OF TASKS. Only the few the tale actually narrates produce records here - Mabon, Wrnach, the Twrch Trwyth.		REJECT	
Modron		Modron		Welsh	Reference treatments consulted via server-side web search; see transcript citations	THE STRONGEST BLOCKED ROW IN THIS LANE. Mabon's name MEANS 'son, son of Mother' and this batch ingests the son without the Mother. Uncertainty: the treatments retrieved give her as a name in the patronymic and in the Triads without an act of her own; a treatment of the Modron-at-the-ford episode or of the Matrona identification is what is needed.		BLOCKED	
Uther Pendragon		Uther Pendragon		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Uncertainty: the Welsh Uthyr Bendragon of the early poetry is a different and much thinner figure than Geoffrey's, and the retrieved treatments describe the Galfridian one. Evidence needed: a treatment of Uthyr in the Welsh material proper.		BLOCKED	
Gwalchmai ap Gwyar		Gwalchmai ap Gwyar		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Gawain's Welsh original. Named in Culhwch and in the Romances; the retrieved material gives the name in lists without an episode of his own.		BLOCKED	
Glewlwyd Gafaelfawr		Glewlwyd Gafaelfawr		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Arthur's porter, who conducts the doorway dialogue that opens Culhwch - one of the oldest set-pieces in the tale. Blocked for want of a treatment giving him more than the office.		BLOCKED	
Gwrhyr Gwalstawd Ieithoedd		Gwrhyr Gwalstawd Ieithoedd		Welsh	Reference treatments consulted via server-side web search; see transcript citations	'Interpreter of Tongues', who speaks to every animal in the Oldest Animals sequence and to the Twrch Trwyth itself. A strong ADD held for a citation.		BLOCKED	
Menw fab Teirgwaedd		Menw fab Teirgwaedd		Welsh	Reference treatments consulted via server-side web search; see transcript citations	The shape-shifter of Arthur's band who steals the shears from between the boar's ears. Same want.		BLOCKED	
Custennin the shepherd and Goreu fab Custennin		Custennin the shepherd and Goreu fab Custennin		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Ysbaddaden's brother, robbed by him, and the son who beheads him at the end. The batch ingests Ysbaddaden and cannot narrate his death.		BLOCKED	
Cilydd and Goleuddydd		Cilydd and Goleuddydd		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Culhwch's father and mother, and the stepmother who lays the destiny on him. Three records that would give welsh_culhwch parentIds rather than a bare relation.		BLOCKED	
Urien Rheged		Urien Rheged		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Owain's father, and a historical king with a whole body of Taliesin praise-poetry attached. Blocked only because the retrieved treatments are of the Romance and not of the poetry.		BLOCKED	
Enid		Enid		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Geraint's wife and the title character of half the tale. The retrieved treatment summarises the romance without her independently.		BLOCKED	
The Lady of the Fountain and Luned		The Lady of the Fountain and Luned		Welsh	Reference treatments consulted via server-side web search; see transcript citations	The two women of Owain's tale - the second of whom rescues him. Same want.		BLOCKED	
Gwenddydd		Gwenddydd		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Myrddin Wyllt's sister, whom the Myrddin poems are addressed to. The poems are the earliest Welsh Myrddin material and she is in all of them.		BLOCKED	
Gwenddoleu ap Ceidio		Gwenddoleu ap Ceidio		Welsh	Reference treatments consulted via server-side web search; see transcript citations	The lord Myrddin serves, whose death at Arfderydd drives him mad. The event is in the Annales Cambriae; the man needs a treatment.		BLOCKED	
Rhydderch Hael		Rhydderch Hael		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Myrddin's antagonist in the northern material, and a king of Alt Clut.		BLOCKED	
Ambrosius Aurelianus		Ambrosius Aurelianus		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Gildas's Ambrosius, whose name Myrddin Emrys carries. Whether the boy-prophet is a doubling of him is precisely the question the retrieved sources leave open, so no record and no edge.		BLOCKED	
Efrawg		Efrawg		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Peredur's father, and the eponym of York in the tale's own reckoning.		BLOCKED	
Erbin		Erbin		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Geraint's father.		BLOCKED	
Cynon fab Clydno		Cynon fab Clydno		Welsh	Reference treatments consulted via server-side web search; see transcript citations	Who tells the story of the fountain before Owain rides out - the framing narrator of that romance, which is the fault lanes 17 and 18 found with Sanjaya and with Oisin. A third instance, and it is BLOCKED rather than ingested.		BLOCKED	
