canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Oyamatsumi	大山津見神	大山津見神	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	Kami of the mountains, and father of Konohanasakuya-hime and Iwanaga-hime. Absent from a corpus holding both daughters' story.	New ID japanese_oyamatsumi	ADD	
Sarutahiko	猿田毘古神	猿田毘古神	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	The kami at the junction of earth and heaven who met Ninigi's party, and the husband of Ame-no-Uzume, whom the registry held.	New ID japanese_sarutahiko	ADD	
Ukemochi	保食神 | 大気都比売神	保食神	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	The food goddess killed for producing food from her body, the crops growing from her corpse. Killer given as Susanoo in the Kojiki and Tsukuyomi in the Nihon Shoki; both carried.	New ID japanese_ukemochi	ADD	
Toyouke-Omikami	豊受大神	豊受大神	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	The deity of the Ise Outer Shrine, who has fed Amaterasu twice a day since the fifth century. The registry held one of Ise's two shrines.	New ID japanese_toyouke	ADD	
Daikokuten	大黒天	大黒天	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	One of the Seven Lucky Gods; god of commerce, from the Indian Mahakala, conflated with Okuninushi on a pun.	New ID japanese_daikokuten	ADD	
Bishamonten	毘沙門天 | 多聞天	毘沙門天	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	One of the Seven; god of war and luck, and chief of the Four Heavenly Kings guarding the north. Linked counterpart-of to buddhist_vaishravana, not merged.	New ID japanese_bishamonten	ADD	
Fukurokuju	福禄寿	福禄寿	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	One of the Seven; Chinese-derived god of wisdom and longevity with the elongated head and the crane.	New ID japanese_fukurokuju	ADD	
Jurojin	寿老人	寿老人	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	One of the Seven; the other Chinese god of longevity, with the stag and the scroll of all the world's wisdom.	New ID japanese_jurojin	ADD	
Hotei	布袋	布袋	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	One of the Seven; the Laughing Buddha, from the tenth-century Chinese monk Budai. The statue sold in the West as 'Buddha'.	New ID japanese_hotei	ADD	
Jimmu	神武天皇 | Kamuyamato-Iwarebiko	神武天皇	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	The legendary first emperor, the point of the whole descent from Amaterasu. Traditional accession 660 BC; historicity not asserted.	New ID japanese_jimmu	ADD	
Yamato Takeru	日本武尊 | 倭建命	日本武尊	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	The chronicles' greatest warrior and the bearer of Kusanagi between the serpent and Atsuta.	New ID japanese_yamato_takeru	ADD	
Jingu	神功皇后 | Okinagatarashi-hime	神功皇后	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	The empress who bore the future Emperor Ojin, identified in shrine tradition with the registry's Hachiman.	New ID japanese_jingu	ADD	
Tenjin	天神 | Sugawara no Michizane | 菅原道真	天神	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	The most widely worshipped deified human in Japan: a minister exiled in 901, dead 903, whose vengeful spirit was promoted to the highest rank of state kami in 987 to stop it.	New ID japanese_tenjin	ADD	
Shuten-doji	酒呑童子	酒呑童子	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	King of the oni of Mount Oe, one of the three greatest yokai, killed by Minamoto no Yorimitsu.	New ID japanese_shuten_doji	ADD	
Tamamo-no-Mae	玉藻前	玉藻前	deity	Japanese	Reference treatments consulted via server-side web search; see transcript citations	The nine-tailed fox who became the emperor's consort; another of the three greatest yokai, and in the late tale-cycle the same fox as the Chinese Daji.	New ID japanese_tamamo_no_mae	ADD	
Minamoto no Yorimitsu	源頼光 | Raiko	源頼光	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	948-1021. The registry held about twenty late-Heian Minamoto and not the one the folklore is about.	New ID japanese_yorimitsu	ADD	
Watanabe no Tsuna	渡辺綱	渡辺綱	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	953-1025, leader of Yorimitsu's Four Guardian Kings, and the man who cut the arm off the demon of the Rashomon gate.	New ID japanese_watanabe_no_tsuna	ADD	
Sakata no Kintoki	坂田金時	坂田金時	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	Second of the Shitenno. The standard identification with Kintaro was NOT returned by the sources consulted and is blocked as a research item rather than asserted.	New ID japanese_sakata_no_kintoki	ADD	
Usui Sadamitsu	碓井貞光	碓井貞光	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	Third of the Shitenno. A short record, because the sources are short; included rather than blocked because the Shitenno are a named group of four and this programme objects to groups held as fractions.	New ID japanese_usui_sadamitsu	ADD	
Urabe no Suetake	卜部季武	卜部季武	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	Fourth of the Shitenno, bearing the surname of the court's hereditary diviners.	New ID japanese_urabe_no_suetake	ADD	
Abe no Seimei	安倍晴明	安倍晴明	mortal	Japanese	Reference treatments consulted via server-side web search; see transcript citations	921-1005, the leading onmyoji of the mid-Heian, who worked with Yorimitsu's band and in some accounts exposed Tamamo-no-Mae.	New ID japanese_abe_no_seimei	ADD	
Amaterasu				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_amaterasu	EXISTING	japanese_amaterasu
Susanoo				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_susanoo	EXISTING	japanese_susanoo
Tsukuyomi				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_tsukuyomi	EXISTING	japanese_tsukuyomi
Izanagi				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_izanagi	EXISTING	japanese_izanagi
Izanami				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_izanami	EXISTING	japanese_izanami
Ninigi				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_ninigi	EXISTING	japanese_ninigi
Konohanasakuya-hime				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_konohanasakuya_hime	EXISTING	japanese_konohanasakuya_hime
Okuninushi				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_okuninushi	EXISTING	japanese_okuninushi
Ame-no-Uzume				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_ame_no_uzume	EXISTING	japanese_ame_no_uzume
Kagutsuchi				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_kagutsuchi	EXISTING	japanese_kagutsuchi
Hachiman				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_hachiman	EXISTING	japanese_hachiman
Inari				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_inari	EXISTING	japanese_inari
Ebisu				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_ebisu	EXISTING	japanese_ebisu
Benzaiten				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_benzaiten	EXISTING	japanese_benzaiten
Ryujin				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_ryujin	EXISTING	japanese_ryujin
Raijin				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_raijin	EXISTING	japanese_raijin
Fujin				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_fujin	EXISTING	japanese_fujin
Nigihayahi				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_kojiki_nigihayahi	EXISTING	japanese_kojiki_nigihayahi
Omononushi				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_kojiki_omononushi	EXISTING	japanese_kojiki_omononushi
Minamoto no Yoshiie				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_yoshiie	EXISTING	japanese_yoshiie
Minamoto no Yoritomo				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_yoritomo	EXISTING	japanese_yoritomo
Minamoto no Yoshitsune				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_yoshitsune	EXISTING	japanese_yoshitsune
Tomoe Gozen				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Checked in the 61-name sweep or as a relation target; already in the corpus.	Corpus id japanese_tomoe_gozen	EXISTING	japanese_tomoe_gozen
Ojin				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Deified as Hachiman, whom the registry already holds and whose own record derives the name from the eight banners at Ojin's birth. A separate Ojin record would duplicate; Jingu's mother-of edge points at the Hachiman record instead.	Alias of japanese_hachiman	ALIAS	
Watatsumi / Owatatsumi				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Already carried as alternative names on the Ryujin record; Toyotama-hime and Tamayori-hime are written child-of that record.	Alias of japanese_ryujin	ALIAS	
Ogetsu-hime				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The Kojiki's name for the food goddess the Nihon Shoki calls Ukemochi; one record, both names.	Alias of japanese_ukemochi	ALIAS	
Yamasachihiko / Umisachihiko				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The by-names of Hoori and Hoderi, carried as aliases.	Alias of japanese_hoori	ALIAS	
Zhenwu / Raiko				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Raiko is the Chinese-style reading of Yorimitsu's given name and is how the folklore refers to him; an alias.	Alias of japanese_yorimitsu	ALIAS	
Kamuyamato-Iwarebiko				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Jimmu's name in the Kojiki; the Chinese-style posthumous title is the primary and this is the alias.	Alias of japanese_jimmu	ALIAS	
Tamonten				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Bishamonten's name as one of the Four Heavenly Kings; an alias, not a second figure.	Alias of japanese_bishamonten	ALIAS	
Shichifukujin				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The collective name of the Seven Lucky Gods. All seven are now individually in the corpus.	Alias of japanese_daikokuten	ALIAS	
Kotoamatsukami				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The collective name of the first five kami, all five of which are now records.	Alias of japanese_ame_no_minakanushi	ALIAS	
Vaishravana				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The Indian origin of Bishamonten. Linked counterpart-of and not merged: the member of the Shichifukujin who hears demons coming and the Vedic lord of wealth are different offices in different systems.	buddhist_vaishravana	CROSS-TRADITION SAME FIGURE	
Yama / Emma				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The sweep matched 'Emma', the Japanese king of hell, to the Buddhist Yama. Emma is NOT ingested in this batch: he belongs with Kannon, Jizo, Amida and Fudo Myoo to the deliberate Buddhist/Japanese key pass the audit calls for.	buddhist_yama	CROSS-TRADITION SAME FIGURE	
Takemikazuchi (Miwa line)				Japanese	Reference treatments consulted via server-side web search; see transcript citations	A FALSE POSITIVE of the sweep: the corpus's existing record of that name is a human scion of the Miwa line, not the thunder kami of Kashima. The new record is given a distinguishing id and the census records the collision so the hit rate is not misread.	japanese_kojiki_takemikazuchi_miwa	CROSS-TRADITION SAME FIGURE	
Daji / Tamamo-no-Mae				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The late tale-cycle makes them one fox, wrecking a kingdom in India, then the Shang in China, then arriving in Japan. Recorded as a cross-tradition identification on both records' notes rather than merged; the two courts' own traditions are separate.	chinese_daji	CROSS-TRADITION SAME FIGURE	
Mahakala				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Daikokuten's Indian origin. Not in the registry under any tradition; named on the Daikokuten record without being claimed.		CROSS-TRADITION SAME FIGURE	
Budai				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Hotei's Chinese origin, a tenth-century monk. Not in the registry; named without being claimed, and a candidate for the Chinese lane.		CROSS-TRADITION SAME FIGURE	
Tengu				Japanese	Reference treatments consulted via server-side web search; see transcript citations	A kind of being, not an individual. This registry does not record kinds.		REJECT	
Kappa				Japanese	Reference treatments consulted via server-side web search; see transcript citations	A kind of being.		REJECT	
Kitsune				Japanese	Reference treatments consulted via server-side web search; see transcript citations	A kind of being. Its most famous individual, Tamamo-no-Mae, is ingested; the class is not.		REJECT	
Oni				Japanese	Reference treatments consulted via server-side web search; see transcript citations	A kind of being. Their king, Shuten-doji, is ingested.		REJECT	
Tanuki				Japanese	Reference treatments consulted via server-side web search; see transcript citations	A kind of being.		REJECT	
Yokai				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The category itself.		REJECT	
Kami				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The category itself.		REJECT	
The Eight Million Gods				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The Kojiki's formula for the assembly at the rock cave. A collective; its named members are ingested.		REJECT	
Shitenno (Four Heavenly Kings)				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The Buddhist guardian set. Bishamonten, the one of the four who is also one of the Seven Lucky Gods and has a Japanese cult of his own, is ingested; the set is not. Not to be confused with Yorimitsu's Shitenno, whose four named members ARE all ingested.		REJECT	
Ama-no-Iwato				Japanese	Reference treatments consulted via server-side web search; see transcript citations	A place, not a figure.		REJECT	
Kusanagi, Yata no Kagami, Yasakani no Magatama				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The three Imperial Regalia. Objects; their three makers and finders are ingested instead.		REJECT	
Kannon, Jizo, Amida, Fudo Myoo				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The four largest Japanese Buddhist cult figures, all absent from the registry under the Japanese key and all present in Buddhism generally. Which key they belong under is a deliberate decision and it is the owner's. SOURCES CHECKED: the 61-name sweep, which found all four absent. EVIDENCE NEEDED: none for the figures — a tradition-key decision, now raised in five lanes running.		BLOCKED	
Emma / Enma-O				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The Japanese king of hell. Same question as the four above, plus the added complication that the sweep matched him to buddhist_yama. SOURCES CHECKED: the sweep. EVIDENCE NEEDED: the same key decision.		BLOCKED	
Hosuseri				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The middle son of Ninigi and Konohanasakuya-hime, named in the sources consulted only as existing between Hoderi and Hoori. SOURCES CHECKED: web search on the Hyuga cycle, which returned the eldest and youngest and not him. EVIDENCE NEEDED: content beyond the name.		BLOCKED	
Sukunabikona				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The dwarf kami who helps Okuninushi build the land, and one of the best-known figures in the Izumo material. SOURCES CHECKED: web search alongside Ukemochi, Toyouke, Oyamatsumi and Sarutahiko, which returned the other four and explicitly not him. EVIDENCE NEEDED: a cited treatment; he is a strong ADD.		BLOCKED	
Kintaro				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The child of enormous strength raised by a mountain crone, on every Boys' Day banner in Japan, and standardly identified with the Sakata no Kintoki in this batch. SOURCES CHECKED: web search on Yorimitsu's Shitenno, which gave the name and not the identification. EVIDENCE NEEDED: a treatment stating the identification; if confirmed this is an alias on the existing record rather than a new one.		BLOCKED	
Emperor Sutoku				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The third of the three greatest yokai, named alongside Shuten-doji and Tamamo-no-Mae. An emperor who died in exile and became a vengeful spirit — the same goryo pattern as Tenjin. SOURCES CHECKED: web search on the three great yokai, which named him and gave nothing else. EVIDENCE NEEDED: a treatment of his exile and deification; he is a strong ADD and the group is currently held as two of three.		BLOCKED	
Abe no Yasunari				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Abe no Seimei's successor, named in the sources as the diviner who exposed Tamamo-no-Mae in the accounts that do not credit Seimei. SOURCES CHECKED: web search on Tamamo-no-Mae. EVIDENCE NEEDED: content on him beyond that one attribution.		BLOCKED	
Emperor Keiko, Yamato-hime, Miyazu-hime				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Yamato Takeru's father, the aunt who gave him Kusanagi, and his wife who kept it at Atsuta. All named in the sources consulted and none with content; they are the reciprocals his record cannot carry. SOURCES CHECKED: web search on Yamato Takeru and Kusanagi. EVIDENCE NEEDED: per-figure content.		BLOCKED	
Himetataraisuzu-hime				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Jimmu's wife, who appeared in search listings without content. SOURCES CHECKED: web search on Emperor Jimmu. EVIDENCE NEEDED: retrievable content.		BLOCKED	
Amenohohi, Ame-no-Wakahiko				Japanese	Reference treatments consulted via server-side web search; see transcript citations	The two earlier envoys of the kuni-yuzuri, sent before Takemikazuchi and both of whom defected or failed. SOURCES CHECKED: web search on the kuni-yuzuri, which described the successful embassy and not the failed ones. EVIDENCE NEEDED: content on the earlier missions; they would complete the episode.		BLOCKED	
Kuraokami, Shinatsuhiko, Wakumusubi, Kamuo Ichihime				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Further kami that appeared in search listings without content. SOURCES CHECKED: web search on the Japanese kami lists. EVIDENCE NEEDED: per-figure citations.		BLOCKED	
Momotaro, Urashima Taro				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Folk-tale heroes without cult. Included in the sweep to test the boundary and blocked on the ground that this registry records figures of myth and religion, unless the owner says folk-tale protagonists qualify. SOURCES CHECKED: sweep only. EVIDENCE NEEDED: a scope decision.		BLOCKED	
The imperial line from Suizei to Keiko, and the historical emperors				Japanese	Reference treatments consulted via server-side web search; see transcript citations	Absent entirely, as in the Chinese lane. Deferred as a unit: the chronicles' eight 'legendary emperors' between Jimmu and Sujin have almost no content by design, and the historical line is a separate undertaking. SOURCES CHECKED: not applicable. EVIDENCE NEEDED: a scoping decision, the owner's.		BLOCKED	
