canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Adamma (Eblaite)		Adamma (Eblaite)		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	Likewise: Eblaite background, Hurrian attestation in Hebat's circle.	Cross-tradition: eblaite_adamma	CROSS-TRADITION SAME FIGURE	eblaite_adamma
Kubaba / Kuvava (Lydian)		Kubaba / Kuvava (Lydian)		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The sweep resolves Kubaba onto the Lydian record. The Carchemish goddess in Hebat's Hurrian circle is a separate attestation; no edge, and nothing asserted about Kybele.	Cross-tradition: lydian_kuvava	CROSS-TRADITION SAME FIGURE	lydian_kuvava
Nikkal (Canaanite)		Nikkal (Canaanite)		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	Held under the Canaanite key. The Hurrian Nikkal of the kaluti is a separate record; no edge.	Cross-tradition: canaanite_nikkal	CROSS-TRADITION SAME FIGURE	canaanite_nikkal
Ningal		Ningal		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The Mesopotamian original of the name. Not held under that key; recorded in the etymology.	Cross-tradition: mesopotamian	CROSS-TRADITION SAME FIGURE	mesopotamian
Telipinu (Hittite and Hattic)		Telipinu (Hittite and Hattic)		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	NOT A HURRIAN QUESTION BUT THE SAME SHAPE, and recorded here because this batch met it: the corpus holds hittite_telipinu AND hattic_telipinu, two records for one god across two Anatolian keys. That is the duplication lane 20 found between Finnish and Karelian and lane 24 between Korean and Jeju, in a third part of the corpus.	Cross-tradition: hittite_telipinu	CROSS-TRADITION SAME FIGURE	hittite_telipinu
the Irsirra		the Irsirra		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The nursery goddesses who carry the infant Ullikummi to Upelluri's shoulder. THE SOURCES CALL THEM A COLLECTIVE IN AS MANY WORDS - the rejection applied to the Cwn Annwn, the Matronae, the aralez and the jeoseung saja.		REJECT	
the kaluti		the kaluti		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The Hurrian offering lists themselves. TEXTS, and the source for most of this batch.		REJECT	
the Dark Earth		the Dark Earth		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The Hurrian underworld, where Upelluri lives. A PLACE.		REJECT	
the boulder Ullikummi was engendered on		the boulder Ullikummi was engendered on		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	One of the two accounts of his conception; the other names Sertapsuruhi, whom the corpus holds. AN OBJECT, and the record notes both accounts without choosing.		REJECT	
the Song of Emergence, the Song of Silver, the Song of Hedammu, the Song of Ullikummi and the Song of LAMMA		the Song of Emergence, the Song of Silver, the Song of Hedammu, the Song of Ullikummi and the Song of LAMMA		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The texts of the cycle. TEXTS, not figures - though LAMMA is a logogram for a god and is a blocked row rather than a reject.		REJECT	
LAMMA		LAMMA		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The Song of LAMMA is one of the five texts of the cycle and LAMMA is a LOGOGRAM standing for a tutelary god whose Hurrian or Hittite name is not settled. A figure whose name is a sign is exactly the case lane 22 met with Mars Thingsus from the other direction; here there is no epithet to hold him by.		BLOCKED	
Impaluri		Impaluri		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The sea god's vizier in the Kumarbi cycle. Named in the material; the retrieved treatments do not carry him.		BLOCKED	
Kiashe, the Sea God		Kiashe, the Sea God		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	Kumarbi's ally, whose daughter Sertapsuruhi the corpus already holds. THE CORPUS HOLDS HIS DAUGHTER AND NOT HIM, which is this programme's recurring fault at one remove.		BLOCKED	
Shalash		Shalash		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	Kumarbi's wife in the Syrian material. The retrieved treatments do not carry her.		BLOCKED	
Namshara and the Hurrian primeval deities		Namshara and the Hurrian primeval deities		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	A group of underworld gods invoked in Hurro-Hittite ritual, sometimes a set of twelve. A COLLECTIVE with individual names in it, which would need per-name sourcing of the kind lane 17 gave the Navagraha.		BLOCKED	
Hutena and Hutellura separately		Hutena and Hutellura separately		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	THE SWEEP FINDS NEITHER NAME ALONE, because the record is filed under the hyphenated pair the sources use. Whether the two were ever distinct is the question, and the record does not answer it.		BLOCKED	
Nikkal's second appearance in the kaluti		Nikkal's second appearance in the kaluti		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The sources place her 'after Ishara and before the pair Umbu-Nikkal', which lists her twice - alone and inside a compound. The record states this rather than resolving it.		BLOCKED	
Shuwaliyatti beside the Hittite Suwaliyat		Shuwaliyatti beside the Hittite Suwaliyat		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The same name appears in the Hittite material. A tradition-key question before it is an evidence one.		BLOCKED	
Ea's Hurrian household		Ea's Hurrian household		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The corpus holds hurrian_ea, taken from Mesopotamia; whether his Mesopotamian household comes with him into the Hurrian key is the general adopted-deity question this batch raises four times.		BLOCKED	
Teshub's mother		Teshub's mother		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The Song of Emergence makes Kumarbi bear him from Anu's seed, and the corpus's Teshub carries no parentIds. THE STRANGEST PATERNITY IN THE CORPUS - the father is bitten, the seed is swallowed, and the mother is the man who swallowed it - and it is written from Anu's end only, because Teshub is a pre-existing record.		BLOCKED	
the five gods of Anu's curse		the five gods of Anu's curse		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	Anu names five; the sources name Teshub as the first and eldest and do not list the rest. A NUMBER, and this programme does not manufacture records from numbers.		BLOCKED	
the Hittite Anu		the Hittite Anu		Hurrian	Reference treatments consulted via server-side web search; see transcript citations	The Song of Emergence survives in Hittite. Whether the Hittite key needs its own Anu is the same question as Telipinu's two records, and this batch does not answer it.		BLOCKED	
