canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Halga	Helgi	Halga	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Healfdene's youngest son, named once and given nothing to do. A record whose only content is a name and a disputed fatherhood, which is exactly what the poem gives.	New ID anglosaxon_halga	ADD	
Scyld Scefing	Scyld; Shield Sheafson	Scyld Scefing	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	THE FIRST PERSON IN THE POEM, AND THE REGISTRY DID NOT HOLD HIM. Found as a destitute child alone in a boat, founder of the Scyldings, sent back out to sea in a loaded ship at his death.	New ID anglosaxon_scyld_scefing	ADD	
Beow	Beaw; Beowulf the Dane	Beow	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Scyld's son and Healfdene's father. THE MANUSCRIPT CALLS HIM BEOWULF, which is one reason the poem has the title it has; the record files him under Beow and carries the manuscript form as an alias. His name means 'barley'.	New ID anglosaxon_beow	ADD	
Healfdene	Halfdan	Healfdene	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	King of the Danes, father of Heorogar, Hrothgar and Halga and of the daughter who married Onela. THE JOIN BETWEEN THE TWO ROYAL HOUSES THIS BATCH INGESTS.	New ID anglosaxon_healfdene	ADD	
Ongentheow	Angantyr	Ongenþeow	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Swedish king who kills Haethcyn at Ravenswood and is killed there by Eofor. THE CORPUS HELD HAETHCYN AND NOT THE MAN WHO KILLS HIM.	New ID anglosaxon_ongentheow	ADD	
Eofor		Eofor	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Hygelac's thegn, who kills Ongentheow and is given Hygelac's daughter for it. The corpus held Hygelac and not the man who wins his battle. His name is 'boar' and his brother's is 'wolf'.	New ID anglosaxon_eofor	ADD	
Ohthere	Óttarr	Ohthere	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Ongentheow's elder son, father of Eanmund and Eadgils.	New ID anglosaxon_ohthere	ADD	
Onela	Áli	Onela	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The usurping Swedish king who drives out his nephews, kills the Geatish king Heardred, and is overthrown by Eadgils with Beowulf's backing. The corpus held Heardred and not the king who kills him, and held Weohstan without the king he served.	New ID anglosaxon_onela	ADD	
Eanmund		Eanmund	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	THE SWORD IN THE DRAGON FIGHT IS HIS. Killed by Weohstan, whose son Wiglaf carries the inherited sword to the barrow. The registry held the weapon's second owner and not its first.	New ID anglosaxon_eanmund	ADD	
Eadgils	Aðils; Athils	Eadgils	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Ohthere's surviving son, who takes Sweden from his uncle with Beowulf's backing. THIS IS THE ONE WAR BEOWULF FIGHTS THAT IS NOT AGAINST A MONSTER, and the corpus could not state it.	New ID anglosaxon_eadgils	ADD	
Finn	Finn Folcwalding	Finn	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Frisian king of the Finnsburg episode, husband of Hildeburh, killed by Hengest in the spring. The episode is sung in Heorot at the height of the victory feast and the corpus held nobody in it.	New ID anglosaxon_finn	ADD	
Hildeburh		Hildeburh	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Danish princess who loses brother, son and husband in one feud and is taken home to the side she was sent from. The other peace-weaver in this batch and the one the poem follows to the end.	New ID anglosaxon_hildeburh	ADD	
Hnæf	Hnaef	Hnæf	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Hildeburh's brother, killed at Finnsburg. THE FINNSBURG FRAGMENT IS THE ONLY OLD ENGLISH POEM THAT IS AN ACTION SCENE FROM START TO FINISH and the registry held nobody in it.	New ID anglosaxon_hnaef	ADD	
Hengest of Finnsburg	Hengest	Hengest	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Hnæf's man, who takes the winter truce with his lord's killer because the sea is closed, and breaks it in the spring. ONE OF TWO RECORDS FOR A NAME THAT MAY BE ONE MAN; built only from the Finnsburg material.	New ID anglosaxon_hengest_finnsburg	ADD	
Hengist of Kent	Hengist; Hengest	Hengest	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Jutish leader Vortigern invites in 449, whose brother dies at Aegelsthrep in 455 and who reigns in Kent. The record dates the entries and DOES NOT ASSERT THAT THE MEN EXISTED; the sources say the ninth-century account says more about the ninth century than about the fifth.	New ID anglosaxon_hengist_kent	ADD	
Horsa		Horsa	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Hengist's brother, killed at Aegelsthrep in 455. TWO BROTHERS CALLED STALLION AND HORSE; the record states the etymology and draws no conclusion from it.	New ID anglosaxon_horsa	ADD	
Hretha	Rheda; Hrēðe	Hrēðe	deity	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	BEDE NAMES TWO GODDESSES IN ONE PASSAGE AND THE REGISTRY TOOK ONE. Hrethmonath 'is named for their goddess Hretha, to whom they sacrificed at this time' - the same author, the same work, the same construction as Eostre. The difference is that one of them gave her name to Easter.	New ID anglosaxon_hretha	ADD	
Erce	eorþan modor	Erce	deity	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Called three times in the Æcerbot field-charm: 'Erce, Erce, Erce, eorþan modor'. ONE WORD, THREE TIMES, IN ONE MANUSCRIPT, and the only time an English earth-mother is called by name. NOT identified with Nerthus.	New ID anglosaxon_erce	ADD	
Ing	Ingwine	Ing	deity	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Four lines of the Old English Rune Poem: first seen among the East Danes, gone east over the wave, his wagon after him. NO EDGE TO norse_freyr - the sweep resolves 'Ing' onto the Norse record because Yngvi is an alias there, which is precisely why the English figure needed a record.	New ID anglosaxon_ing	ADD	
Geat	Geata	Gēat	deity	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	A name high in the West Saxon genealogy of whom ASSER, KING ALFRED'S OWN BIOGRAPHER, says the pagans long worshipped him as a god. The genealogy is not written into parentIds: a dynasty's descent-claim from a god is not a fact about a father.	New ID anglosaxon_geat	ADD	
Sceaf	Sceafa; Scef	Sceaf	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The child who comes ashore alone in a boat on a sheaf of grain. NO EDGE TO SCYLD, deliberately: whether 'Scefing' makes Scyld his son, his descendant or merely 'of the sheaf' is what the sources leave open, and the two records sit side by side with the same arrival story and nothing between them.	New ID anglosaxon_sceaf	ADD	
Breca	Breca the Bronding	Breca	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Beowulf's opponent in the swimming match. THE POEM GIVES TWO INCOMPATIBLE ACCOUNTS OF THE RACE AND THE RECORD GIVES BOTH, because a registry that picked one would adjudicate a quarrel the poem stages on purpose.	New ID anglosaxon_breca	ADD	
Ingeld	Hinieldus	Ingeld	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Heathobard prince betrothed to Freawaru. THE ONE FIGURE HERE WHOSE POPULARITY IS DOCUMENTED BY SOMEONE COMPLAINING ABOUT IT - Alcuin, around 797, asking a bishop what Ingeld has to do with Christ.	New ID anglosaxon_ingeld	ADD	
Froda	Fróði	Froda	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Heathobard king killed by the Danes; his death is the feud his son's marriage is meant to settle.	New ID anglosaxon_froda	ADD	
Heremod		Heremod	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The tyrant Danish king held up twice in Hrothgar's speech as the gifted man who turned on his own people. Killing men in your own hall is the unforgivable act in this literature and the corpus had no record for its byword.	New ID anglosaxon_heremod	ADD	
Deor	Déor	Déor	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	THE FOURTH FRAMING NARRATOR THIS PROGRAMME HAS FOUND MISSING IN FOUR LANES - after Sanjaya, Oisin and Cynon - and the only one who is also the subject of his own poem. THE CORPUS HELD WAYLAND, BEADOHILD AND NITHHAD, the cast of his first two stanzas, AND NOT THE MAN SINGING THEM.	New ID anglosaxon_deor	ADD	
Heorrenda	Horant	Heorrenda	mortal	Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The poet who takes Deor's place and Deor's land. A character whose entire attestation is somebody else's complaint about him.	New ID anglosaxon_heorrenda	ADD	
Shield Sheafson		Shield Sheafson		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The standard modern English rendering of Scyld Scefing.	Alias on anglosaxon_scyld_scefing	ALIAS	anglosaxon_scyld_scefing
Beowulf the Dane		Beowulf the Dane		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The manuscript's form for Scyld's son, generally read as a scribe's slip toward the poem's hero.	Alias on anglosaxon_beow	ALIAS	anglosaxon_beow
Hrólfr Kraki		Hrólfr Kraki		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Old Norse form and figure; the Scandinavian Hrólfr is generally taken to be Hrothulf.	Alias on anglosaxon_hrothulf	ALIAS	anglosaxon_hrothulf
Rheda		Rheda		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: Bede's Latinisation of Hrēðe.	Alias on anglosaxon_hretha	ALIAS	anglosaxon_hretha
Sceafa		Sceafa		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: Variant of the name; Scef is a third.	Alias on anglosaxon_sceaf	ALIAS	anglosaxon_sceaf
Hunferth		Hunferth		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The manuscript's spelling throughout, which complicates the 'un-peace' reading.	Alias on anglosaxon_unferth	ALIAS	anglosaxon_unferth
Áli		Áli		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Old Norse cognate of Onela.	Alias on anglosaxon_onela	ALIAS	anglosaxon_onela
Óttarr		Óttarr		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Old Norse cognate of Ohthere.	Alias on anglosaxon_ohthere	ALIAS	anglosaxon_ohthere
Aðils		Aðils		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Old Norse cognate of Eadgils.	Alias on anglosaxon_eadgils	ALIAS	anglosaxon_eadgils
Helgi		Helgi		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Old Norse cognate of Halga.	Alias on anglosaxon_halga	ALIAS	anglosaxon_halga
Fróði		Fróði		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Old Norse cognate of Froda.	Alias on anglosaxon_froda	ALIAS	anglosaxon_froda
Hinieldus		Hinieldus		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: Alcuin's Latin form, in the letter asking what Ingeld has to do with Christ.	Alias on anglosaxon_ingeld	ALIAS	anglosaxon_ingeld
Horant		Horant		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Middle High German form, in the Kudrun.	Alias on anglosaxon_heorrenda	ALIAS	anglosaxon_heorrenda
Ingwine		Ingwine		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: A form of the name in the Rune Poem material.	Alias on anglosaxon_ing	ALIAS	anglosaxon_ing
Geata		Geata		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: Asser's form.	Alias on anglosaxon_geat	ALIAS	anglosaxon_geat
eorþan modor		eorþan modor		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: 'Mother of earth', the phrase the Æcerbot uses of Erce.	Alias on anglosaxon_erce	ALIAS	anglosaxon_erce
se draca		se draca		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: 'The dragon', the poem's own term; wyrm is a second.	Alias on anglosaxon_beowulf_dragon	ALIAS	anglosaxon_beowulf_dragon
Weland		Weland		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: Already carried on the pre-existing Wayland record; the sweep resolves it, while 'Wayland' alone returned ABSENT because the record is filed as 'Wayland the Smith'. See the audit's sweep note.	Alias on anglosaxon_wayland	ALIAS	anglosaxon_wayland
Beowulf		Beowulf		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — and none of the three beings he fights, and no Dane at all.	Existing ID anglosaxon_beowulf	EXISTING	anglosaxon_beowulf
Ecgtheow		Ecgtheow		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Hrothgar settled a feud for him, which is why Beowulf is received.	Existing ID anglosaxon_ecgtheow	EXISTING	anglosaxon_ecgtheow
Hygelac		Hygelac		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — and not Eofor, the thegn who wins Ravenswood for him.	Existing ID anglosaxon_hygelac	EXISTING	anglosaxon_hygelac
Hygd		Hygd		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID anglosaxon_hygd	EXISTING	anglosaxon_hygd
Hrethel		Hrethel		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. His death is when the Swedes first come.	Existing ID anglosaxon_hrethel	EXISTING	anglosaxon_hrethel
Herebeald		Herebeald		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID anglosaxon_herebeald	EXISTING	anglosaxon_herebeald
Haethcyn		Haethcyn		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — and not Ongentheow, who kills him.	Existing ID anglosaxon_haethcyn	EXISTING	anglosaxon_haethcyn
Heardred		Heardred		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — and not Onela, who kills him.	Existing ID anglosaxon_heardred	EXISTING	anglosaxon_heardred
Daughter of Hrethel		Daughter of Hrethel		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held, unnamed. The corpus already files an unnamed woman under a relationship, which is the precedent for the Maiden of Pohjola in lane 20 and Grendel's mother here.	Existing ID anglosaxon_hrethels_daughter	EXISTING	anglosaxon_hrethels_daughter
Wiglaf		Wiglaf		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — and not the dragon he fights, nor Eanmund, whose sword he carries.	Existing ID anglosaxon_wiglaf	EXISTING	anglosaxon_wiglaf
Weohstan		Weohstan		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — and not Onela, whose champion he was, nor Eanmund, whom he killed for him.	Existing ID anglosaxon_weohstan	EXISTING	anglosaxon_weohstan
Wayland the Smith		Wayland the Smith		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — and not Deor, who sings about him.	Existing ID anglosaxon_wayland	EXISTING	anglosaxon_wayland
Beadohild		Beadohild		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — likewise.	Existing ID anglosaxon_beadohild	EXISTING	anglosaxon_beadohild
Nithhad		Nithhad		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — likewise.	Existing ID anglosaxon_nithhad	EXISTING	anglosaxon_nithhad
Widia		Widia		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID anglosaxon_widia	EXISTING	anglosaxon_widia
Wade		Wade		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID anglosaxon_wade	EXISTING	anglosaxon_wade
Woden		Woden		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Bede's genealogy makes Hengist his descendant; that claim is on Hengist's record as prose and NOT in parentIds.	Existing ID anglosaxon_woden	EXISTING	anglosaxon_woden
Thunor		Thunor		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID anglosaxon_thunor	EXISTING	anglosaxon_thunor
Tiw		Tiw		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID anglosaxon_tiw	EXISTING	anglosaxon_tiw
Frig		Frig		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID anglosaxon_frig	EXISTING	anglosaxon_frig
Eostre		Eostre		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held — and Hretha, from the same passage of the same book, was not.	Existing ID anglosaxon_eostre	EXISTING	anglosaxon_eostre
Seaxneat		Seaxneat		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held.	Existing ID anglosaxon_seaxneat	EXISTING	anglosaxon_seaxneat
Völundr		Völundr		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The same smith as anglosaxon_wayland, held under both keys. Lane 13 filed Völundr under Norse because the Völundarkviða is a Norse poem and noted that the figure is pan-Germanic; the English record was already there. A PRE-EXISTING CROSS-KEY DUPLICATE, recorded and not added to.	Cross-tradition: norse_volundr	CROSS-TRADITION SAME FIGURE	norse_volundr
Yngvi / Freyr		Yngvi / Freyr		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Yngvi is carried as an alias on the Norse record, so the sweep resolves 'Ing' onto it. The English Ing is a separate record under the English key and NO EDGE IS DRAWN, on the rule since lane 13.	Cross-tradition: norse_freyr	CROSS-TRADITION SAME FIGURE	norse_freyr
Urðr		Urðr		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Norse cognate of Old English wyrd, and the reason the sweep resolves 'Wyrd' onto a Norse record. A fact about the cognate, not about an English goddess; see the blocked row.	Cross-tradition: norse_urdr	CROSS-TRADITION SAME FIGURE	norse_urdr
Sinfjötli		Sinfjötli		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Beowulf's Fitela. The sweep resolves the English form onto the Norse record.	Cross-tradition: norse_sinfjotli	CROSS-TRADITION SAME FIGURE	norse_sinfjotli
Sigmund		Sigmund		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Beowulf's Sigemund, whose dragon-slaying the scop sings on the ride back from the mere. Held under Norse; see the blocked row on whether the English Sigemund needs a record of his own.	Cross-tradition: norse_sigmund	CROSS-TRADITION SAME FIGURE	norse_sigmund
Hrólfr Kraki		Hrólfr Kraki		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Norse figure generally identified with Hrothulf. The corpus does not hold him under the Norse key, so this is a note rather than a duplicate.	Cross-tradition: norse	CROSS-TRADITION SAME FIGURE	norse
Skjöldr		Skjöldr		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Norse eponym of the Skjöldungar, counterpart of Scyld. Not held under the Norse key.	Cross-tradition: norse	CROSS-TRADITION SAME FIGURE	norse
Nerthus		Nerthus		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Held under Continental Germanic. NO IDENTIFICATION WITH ERCE IS ASSERTED; the two are an earth-goddess attested by Tacitus and a name chanted three times in an English field-charm, and joining them would be a scholarly proposal.	Cross-tradition: continental_germanic_nerthus	CROSS-TRADITION SAME FIGURE	continental_germanic_nerthus
Vortigern		Vortigern		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	INGESTED BY LANE 19 UNDER THE WELSH KEY, and the record this batch draws a cross-tradition edge to. Not the same figure as anybody here: a single event that two literatures record from opposite sides. The first edge in this programme joining two traditions by an EVENT rather than an equation.	Cross-tradition: welsh_vortigern	CROSS-TRADITION SAME FIGURE	welsh_vortigern
Heorot		Heorot		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Hrothgar's hall. A PLACE - and the most famous building in Old English.		REJECT	
Finnsburg		Finnsburg		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Finn's stronghold. A PLACE.		REJECT	
Ravenswood		Ravenswood		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Hrefnawudu, where Ongentheow dies. A PLACE.		REJECT	
the barrow		the barrow		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The dragon's mound. A PLACE.		REJECT	
the Scyldings		the Scyldings		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Danish royal house. A PEOPLE, on the rule that rejected the Fianna, the Coraniaid and the Kalevanpojat.		REJECT	
the Geats		the Geats		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Beowulf's people. A PEOPLE.		REJECT	
the Heathobards		the Heathobards		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Ingeld's people. A PEOPLE.		REJECT	
the Wægmundings		the Wægmundings		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Beowulf's and Wiglaf's kin-group. A PEOPLE.		REJECT	
the Heodenings		the Heodenings		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Deor's lords. A PEOPLE.		REJECT	
the Brondings		the Brondings		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Breca's people. A PEOPLE.		REJECT	
Hrunting		Hrunting		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Unferth's sword, which fails in the mere. AN OBJECT, and the registry has an items table.		REJECT	
Nægling		Nægling		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Beowulf's sword, which breaks on the dragon. AN OBJECT.		REJECT	
the giant sword		the giant sword		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The weapon Beowulf finds in the mere-hall and kills with, whose blade melts. AN OBJECT.		REJECT	
Bede		Bede		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	THE SOURCE FOR TWO OF THE GODDESSES IN THIS BATCH, and an eighth-century monk. Not a figure of the tradition - the restraint lane 20 applied to Elias Lönnrot.		REJECT	
Asser		Asser		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The source for Geat. A ninth-century bishop and biographer.		REJECT	
Alcuin		Alcuin		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The source for how popular Ingeld was. An eighth-century churchman.		REJECT	
Ælfric		Ælfric		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Author of De falsis diis, which equates the Roman gods with the Germanic ones. A writer, and his equations are a source and not a figure.		REJECT	
Cædmon		Cædmon		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The first named English poet. A historical person in Bede's account, not a figure of the tradition.		REJECT	
Wyrd		Wyrd		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	THE ROW THIS LANE THOUGHT HARDEST ABOUT. The word is fate, it is grammatically feminine, and its Norse cognate urðr is the name of a Norn. The sources say directly that scholars divide: some read Wyrd as a pre-Christian goddess of fate, others deny a pagan signification in the Old English period while allowing that wyrd MAY have been a deity earlier. Whether there is a FIGURE under the word is the disputed question, and a registry that ingested her would be taking a side. Lane 20 blocked Jumala on the same ground.		BLOCKED	
Hrethric and Hrothmund		Hrethric and Hrothmund		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Hrothgar's and Wealhtheow's sons, named in the poem and given nothing to do in it - which is the point of their mother's two speeches. Their mother is ingested and they are not; the treatments retrieved name them in a genealogy without an act.		BLOCKED	
Heoroweard		Heoroweard		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Heorogar's son, passed over for the throne, and in the Norse material the man who burns Hrólfr's hall. The English text gives only the name.		BLOCKED	
Hondscio		Hondscio		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	The Geat Grendel eats in front of Beowulf, and the only one of Grendel's victims the poem names. A strong ADD held for a treatment.		BLOCKED	
Yrmenlaf		Yrmenlaf		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Æschere's brother, named in the same passage.		BLOCKED	
Wulfgar		Wulfgar		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Hrothgar's herald, who decides whether Beowulf is admitted.		BLOCKED	
Wulf		Wulf		Anglo-Saxon	Reference treatments consulted via server-side web search; see transcript citations	Eofor's brother, who wounds Ongentheow first. A shame: the two are named Wolf and Boar and fight side by side, and this batch ingests one of them.		BLOCKED	
