canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
mesopotamian_ninurta — remove bare alias 'Ningirsu'			n/a	Mesopotamian	The corpus's own notes and sources; no web-search budget remained and none was used	THE CORPUS ALREADY SHOWED THE RIGHT PATTERN ON THIS VERY RECORD: it carried both the bare 'Ningirsu' and the qualified 'Ninĝirsu (Lagash form)'. The qualified form stays, the bare one goes. Ningirsu's own record says 'Ningirsu is Lagash's own version of Ninurta, and the distinction is worth keeping' - so the identification is deliberate and is preserved by the qualified alias, not by a shadow.	Alias removed from a pre-existing record	ALIAS-REMOVED	n/a
ngabe_nubu — remove alias 'Ngobó'			n/a	Ngäbe	The corpus's own notes and sources; no web-search budget remained and none was used	Unsupported by Nubu's own notes and shadowing ngabe_ngobo, whose primary Ngöbö is the Ngäbere word for God. Whether the two records are one figure is blocked below.	Alias removed from a pre-existing record	ALIAS-REMOVED	n/a
nuuchahnulth_kwatyat — remove alias 'Quawteaht'			n/a	Nuu-chah-nulth	The corpus's own notes and sources; no web-search budget remained and none was used	Kwatyat the transformer carried the primary name of nuuchahnulth_quawteaht, the creator recorded by Sproat. The alias asserted an identity a separate record denies. Blocked below as a same-figure question.	Alias removed from a pre-existing record	ALIAS-REMOVED	n/a
greek_hesiod_artemis — 'Phoebe' -> 'Phoebe (epithet of Artemis)'			n/a	Greek	The corpus's own notes and sources; no web-search budget remained and none was used	A GENUINE EPITHET that collided with greek_hesiod_phoebe, the Titaness of prophecy. Deleting it would lose a real name; qualifying it keeps the name and ends the collision. THE PARENTHETICAL CONVENTION IS THE CORPUS'S OWN - it already used it on 'Ninĝirsu (Lagash form)' and 'Anikê (Macuxi rendering)'.	Alias qualified in place on a pre-existing record	ALIAS-QUALIFIED	n/a
hindu_yudhishthira — 'Bhārata' -> 'Bhārata (Bharata-dynasty patronymic)'			n/a	Hindu	The corpus's own notes and sources; no web-search budget remained and none was used	A dynastic patronymic borne by many Mahabharata figures, colliding with hindu_bharata_ramayana - Rama's brother, an entirely different person.	Alias qualified in place on a pre-existing record	ALIAS-QUALIFIED	n/a
finnish_lemminkainen — 'Ahti' -> 'Ahti (Kalevala by-name of Lemminkäinen)'			n/a	Finnish	The corpus's own notes and sources; no web-search budget remained and none was used	A real by-name of the hero that collided with finnish_ahti, the god of the water and the deep. Both are genuine; only one can own the bare string.	Alias qualified in place on a pre-existing record	ALIAS-QUALIFIED	n/a
hindu_satyavati — 'Kālī' -> 'Kālī (by-name of Satyavatī)'			n/a	Hindu	The corpus's own notes and sources; no web-search budget remained and none was used	Her own alias list already carried 'Gandhakālī', so the by-name is well attested on the record; the bare form collided with hindu_kali, the goddess of time and dissolution.	Alias qualified in place on a pre-existing record	ALIAS-QUALIFIED	n/a
asha_pava — 'Tasorentsi' -> 'Tasorentsi (divine title)', drop 'Tasórentsi'			n/a	Asháninka	The corpus's own notes and sources; no web-search budget remained and none was used	PAVA'S OWN NOTES SAY HE IS 'also invoked by the divine title Tasorentsi', and the shadowed record asha_tasorentsi is the CLASS of benevolent spirits whose 'chief and greatest is Pavá'. A title is qualified, not deleted; the second diacritic variant is dropped as redundant.	Alias qualified in place on a pre-existing record	ALIAS-QUALIFIED	n/a
hindu_durga — 'Ambika' -> 'Ambika (epithet of Durga)'			n/a	Hindu	The corpus's own notes and sources; no web-search budget remained and none was used	A standard epithet of the goddess, colliding with hindu_ambika, a mortal - Ambika of Kashi.	Alias qualified in place on a pre-existing record	ALIAS-QUALIFIED	n/a
hindu_krishna — 'Vasudeva' -> 'Vāsudeva (patronymic of Krishna)'			n/a	Hindu	The corpus's own notes and sources; no web-search budget remained and none was used	THE CORPUS HAD WRITTEN THE FATHER'S NAME ON THE SON. Krishna's patronymic is Vāsudeva, 'son of Vasudeva'; the record carried the short form, which is literally hindu_vasudeva, the Yadava prince who is his father. The long form is not invented here - the corpus already used it on Vishnu.	Alias qualified in place on a pre-existing record	ALIAS-QUALIFIED	n/a
hindu_vishnu — 'Vāsudeva' -> 'Vāsudeva (divine name; distinct from Vasudeva the Yadava prince)'			n/a	Hindu	The corpus's own notes and sources; no web-search budget remained and none was used	Same collision from the other side, and a genuine divine name, so it is qualified rather than dropped.	Alias qualified in place on a pre-existing record	ALIAS-QUALIFIED	n/a
roman_agrippina_the_elder — 'Vipsania Agrippina' -> '... (formal name of Agrippina the Elder)'			n/a	Roman	The corpus's own notes and sources; no web-search budget remained and none was used	A TRUE HOMONYM AND BOTH WOMEN REALLY BORE IT: Agrippina the Elder was formally Vipsania Agrippina as a daughter of Agrippa, and so was roman_vipsania_agrippina, Tiberius's first wife. The name is kept and qualified.	Alias qualified in place on a pre-existing record	ALIAS-QUALIFIED	n/a
greek_apollod_mentor_eurystheus / greek_apollod_thespiad_mentor — TWO RECORDS SHARE THE PRIMARY NAME 'Mentor'			n/a	Greek	The corpus's own notes and sources; no web-search budget remained and none was used	THE ONE CASE OF THE TWENTY-FIVE NOT FIXED, AND DELIBERATELY. This is not an alias defect: BOTH records carry the PRIMARY name 'Mentor' - one the son of Eurystheus, one a Thespiad son of Heracles - and no alias edit can resolve it. Fixing it means editing a PRIMARY NAME, which is a naming decision beyond the permission given. The corpus's own convention supplies the fix if the owner wants it: 'Polydorus of Thebes', 'Anticleia of Epidaurus' and 'Khaemwaset C' are all disambiguated primaries. PROPOSAL: 'Mentor son of Eurystheus' and 'Mentor the Thespiad'. One word from the owner applies it.		BLOCKED	n/a
chibiabos / jiibayaabooz — are these one figure?			n/a	Anishinaabe	The corpus's own notes and sources; no web-search budget remained and none was used	Chibiabos is a common anglicisation of Jiibayaabooz, and the corpus holds both as separate demigod records. The alias shadow is fixed; THE DUPLICATE-RECORD QUESTION IS NOT, because merging two records is not an alias edit and would need sourcing this session cannot do.		BLOCKED	n/a
ngabe_nubu / ngabe_ngobo — are these one figure?			n/a	Ngäbe	The corpus's own notes and sources; no web-search budget remained and none was used	Nubu the benevolent creator and Ngöbö the supreme being, both Ngäbe, both deity. Same question, same reason.		BLOCKED	n/a
nuuchahnulth_kwatyat / nuuchahnulth_quawteaht — are these one figure?			n/a	Nuu-chah-nulth	The corpus's own notes and sources; no web-search budget remained and none was used	Kwatyat the transformer and Quawteaht the creator, widely treated as one being in different transcriptions. Same question, same reason.		BLOCKED	n/a
insikiran's 'Anikê (Macuxi rendering)' alias			n/a	Pemon	The corpus's own notes and sources; no web-search budget remained and none was used	A CONTRADICTION INSIDE ONE RECORD that this lane did not invent and cannot settle: Insikiran's notes list Anikê and Insikiran as two of three brothers, while his alias list calls Anikê his own Macuxi rendering. Both cannot be true. The bare alias is removed; the qualified one is left exactly as found, and the contradiction is handed over rather than guessed at.		BLOCKED	n/a
the 603 shared-alias pairs (signal B) and 686 cross-tradition shadows (signal A)			n/a	(corpus-wide)	The corpus's own notes and sources; no web-search budget remained and none was used	NOT FIXED AND MOSTLY NOT DEFECTS. The 686 cross-tradition shadows are the deliberate one-cult-two-keys pattern this programme has documented six times. The 603 shared aliases are a milder ambiguity that needs a per-case source judgement. Both are recorded so the next lane starts from a measured baseline rather than a guess.		BLOCKED	n/a
