canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Sinthgunt	Sinhtgunt	Sinthgunt	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	ONE ATTESTATION, ONE LINE, AND NOT A SECOND ANYWHERE IN GERMANIC. The record does not gloss the name, because the glosses disagree and each is an argument about what kind of goddess she would then be; reading her as a moon-goddess because her sister is the sun is exactly the inference this registry does not make.	New ID continental_germanic_sinthgunt	ADD	
Gambara		Gambara	mortal	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Mother of Ybor and Agio, who leads the Winnili emigration and goes to the GODDESS rather than the god for help. A PEOPLE'S ORIGIN LEGEND IN WHICH THE DECISIVE ACTORS ARE TWO WOMEN.	New ID continental_germanic_gambara	ADD	
Ibor	Ybor	Ybor	mortal	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	One of the two brothers of the Winnili emigration.	New ID continental_germanic_ibor	ADD	
Aio	Agio; Ajo	Agio	mortal	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The second brother.	New ID continental_germanic_aio	ADD	
Hludana	Hluðena	Hludana	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	FIVE INSCRIPTIONS FROM THE RHINELAND AND FRISIA, 197-235 CE - the best-attested of the group by number of stones, AND SHE WAS NOT IN A CORPUS THAT HELD BEDA AND FIMMILENA, attested at one site each.	New ID continental_germanic_hludana	ADD	
Hariasa		Hariasa	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	A GODDESS WHOSE ONE PIECE OF EVIDENCE NO LONGER EXISTS: a stone from Cologne dated 187 CE, now lost, surviving in transcription. The record says so.	New ID continental_germanic_hariasa	ADD	
Vagdavercustis		Vagdavercustis	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	A second-century dedicatory altar found at Cologne, now in a museum there.	New ID continental_germanic_vagdavercustis	ADD	
Sandraudiga		Sandraudiga	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	A second-century inscribed stone from North Brabant. The 'she who dyes the sand red' reading is recorded as a reading.	New ID continental_germanic_sandraudiga	ADD	
Vihansa		Vihansa	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	A bronze votive tablet from Sint-Huibrechts-Hern near Tongeren.	New ID continental_germanic_vihansa	ADD	
Harimella		Harimella	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	AN INSCRIPTION AT BIRRENS IN DUMFRIESSHIRE - a Germanic goddess attested in Scotland, which is what the Roman army does to a religious map, and the same mechanism that put Boudihillia, Friagabis, Beda and Fimmilena on the northern frontier.	New ID continental_germanic_harimella	ADD	
Hercules Magusanus	Magusanus	Hercules Magusanus	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	A Germanic god under a paired Roman theonym on Lower Rhine altars. THE PAIRING IS THE FACT; WHICH GERMANIC GOD STANDS BEHIND THE ROMAN NAME IS THE DISPUTED PART, and the record does not answer it. Filed as the corpus files its Sogdian and Bactrian cult-forms.	New ID continental_germanic_hercules_magusanus	ADD	
Mars Thingsus	Thingsus	Mars Thingsus	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	A GOD OF THE LAW-COURT UNDER THE ROMAN NAME FOR A GOD OF WAR, attested on Hadrian's Wall by Frisian troops ON THE SAME STONES AS FOUR GODDESSES THE CORPUS ALREADY HELD. The equation with Tiw is not asserted.	New ID continental_germanic_mars_thingsus	ADD	
Mercurius Cimbrianus	Cimbrianus	Mercurius Cimbrianus	deity	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Attested on dedications in Upper Germany. TACITUS SAYS THE GERMANIC PEOPLES WORSHIP MERCURY ABOVE ALL OTHERS AND EVERY MODERN READER TAKES THAT TO MEAN WODAN; this record does not, and holds the inscription's own pairing instead.	New ID continental_germanic_mercurius_cimbrianus	ADD	
Veleda		Veleda	mortal	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Seeress of the Bructeri who predicted the rebels' successes in the Batavian revolt of 69-70 CE, lived in a tower and was not spoken to directly. A LIVING WOMAN IN A REGISTRY OF GODS, AND THE REASON IS THAT THE SOURCES PUT HER THERE.	New ID continental_germanic_veleda	ADD	
Ganna		Ganna	mortal	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Seeress of the Semnones who SUCCEEDED Veleda at the head of a Germanic alliance and was received in Rome by Domitian. THE SUCCESSION IS THE FINDING: an office, not a personal reputation - and the corpus held neither holder of it.	New ID continental_germanic_ganna	ADD	
Albruna	Aurinia; Albrinia	Albruna	mortal	Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Named by Tacitus beside Veleda. THE RECORD'S PRIMARY NAME IS AN EMENDATION AND IT SAYS SO: Aurinia is what the manuscripts give, Albruna is what most editors print, and both are on the record.	New ID continental_germanic_albruna	ADD	
Godan		Godan		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Lombard form, from the Origo gentis Langobardorum. AN ALIAS AND NOT A RECORD, deliberately: lane 20 found the corpus holding Väinämöinen twice under two keys and said duplicating a figure to record a second attestation makes the registry worse. This is that decision taken in advance.	Alias on continental_germanic_wodan	ALIAS	continental_germanic_wodan
Frea		Frea		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Lombard form of Frija, same reasoning.	Alias on continental_germanic_frija	ALIAS	continental_germanic_frija
Uuoden		Uuoden		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Old Saxon spelling of the Baptismal Vow.	Alias on continental_germanic_wodan	ALIAS	continental_germanic_wodan
Wuotan		Wuotan		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Old High German form.	Alias on continental_germanic_wodan	ALIAS	continental_germanic_wodan
Thunaer		Thunaer		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Old Saxon spelling of the Baptismal Vow.	Alias on continental_germanic_donar	ALIAS	continental_germanic_donar
Sahsnot		Sahsnot		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: A spelling variant.	Alias on continental_germanic_saxnot	ALIAS	continental_germanic_saxnot
Tuisco		Tuisco		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: A manuscript variant in Tacitus; which reading is right is unsettled and both are on the record.	Alias on continental_germanic_tuisto	ALIAS	continental_germanic_tuisto
Ybor		Ybor		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Origo's spelling.	Alias on continental_germanic_ibor	ALIAS	continental_germanic_ibor
Agio		Agio		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: The Origo's spelling.	Alias on continental_germanic_aio	ALIAS	continental_germanic_aio
Aurinia		Aurinia		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: THE MANUSCRIPT READING, of which Albruna is the standard emendation. Recorded on the record rather than chosen against.	Alias on continental_germanic_albruna	ALIAS	continental_germanic_albruna
Tanfana		Tanfana		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: Already carried on the pre-existing Tamfana record; the sweep resolves it.	Alias on continental_germanic_tamfana	ALIAS	continental_germanic_tamfana
Fol		Fol		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Alias, not a record: A spelling variant of Phol.	Alias on continental_germanic_phol	ALIAS	continental_germanic_phol
Nerthus		Nerthus		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Tacitus's Terra Mater, carried in a covered wagon, whose attendants are drowned afterwards.	Existing ID continental_germanic_nerthus	EXISTING	continental_germanic_nerthus
Nehalennia		Nehalennia		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. The best-attested of all of them by number of altars, from the North Sea coast.	Existing ID continental_germanic_nehalennia	EXISTING	continental_germanic_nehalennia
Tamfana		Tamfana		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Tacitus names her temple as the target of a night attack on a festival.	Existing ID continental_germanic_tamfana	EXISTING	continental_germanic_tamfana
Baduhenna		Baduhenna		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Tacitus names her grove as the place where nine hundred Romans died.	Existing ID continental_germanic_baduhenna	EXISTING	continental_germanic_baduhenna
Beda		Beda		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. One of the Alaisiagae of the Housesteads altars - ON THE SAME STONES AS MARS THINGSUS, whom the corpus did not hold.	Existing ID continental_germanic_beda	EXISTING	continental_germanic_beda
Boudihillia		Boudihillia		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Likewise.	Existing ID continental_germanic_boudihillia	EXISTING	continental_germanic_boudihillia
Fimmilena		Fimmilena		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Likewise.	Existing ID continental_germanic_fimmilena	EXISTING	continental_germanic_fimmilena
Friagabis		Friagabis		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Already in corpus: Held. Likewise.	Existing ID continental_germanic_friagabis	EXISTING	continental_germanic_friagabis
Balder		Balder		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	THE CHARM'S SECOND LINE NAMES BALDER'S FOAL AND ITS FIRST NAMES PHOL, and whether that is one figure or two is the text's central crux. Held under Norse; creating a Continental Germanic Balder would either duplicate that record or assert an answer, so Phol is ingested and Balder is a row.	Cross-tradition: norse_baldr	CROSS-TRADITION SAME FIGURE	norse_baldr
Woden		Woden		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The English form. A separate tradition with a separate attestation-set; no edge drawn, on the rule since lane 13.	Cross-tradition: anglosaxon_woden	CROSS-TRADITION SAME FIGURE	anglosaxon_woden
Óðinn		Óðinn		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The Norse form. Same.	Cross-tradition: norse_odin	CROSS-TRADITION SAME FIGURE	norse_odin
Seaxnēat		Seaxnēat		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The English Seaxnēat of the Essex royal genealogy, beside this batch's continental Saxnot of a baptismal formula. Two traditions, two records, no edge.	Cross-tradition: anglosaxon_seaxneat	CROSS-TRADITION SAME FIGURE	anglosaxon_seaxneat
Thunor		Thunor		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The English form of Donar. Same.	Cross-tradition: anglosaxon_thunor	CROSS-TRADITION SAME FIGURE	anglosaxon_thunor
Sól		Sól		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Carries 'Sunna' as an alias, which is why the sweep resolved the Old High German name onto a Norse record. A fact about the languages.	Cross-tradition: norse_sol	CROSS-TRADITION SAME FIGURE	norse_sol
Fulla		Fulla		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The Norse counterpart of Volla. Not held under the Norse key.	Cross-tradition: norse	CROSS-TRADITION SAME FIGURE	norse
Frigg		Frigg		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The Norse counterpart of Frija. No edge.	Cross-tradition: norse_frigg	CROSS-TRADITION SAME FIGURE	norse_frigg
Hlóðyn		Hlóðyn		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Proposed as the counterpart of Hludana. A proposal, and this registry does not write edges on proposals.	Cross-tradition: norse	CROSS-TRADITION SAME FIGURE	norse
Ymir		Ymir		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Compared with Tuisto as a primordial being from whom a people descends. A scholarly comparison and no edge.	Cross-tradition: norse_ymir	CROSS-TRADITION SAME FIGURE	norse_ymir
Castor and Pollux		Castor and Pollux		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	TACITUS'S OWN EQUATION for the Alcis. Recorded as prose on the Alcis record and not as a relation: an ancient writer's interpretatio is a fact about how a Roman described a cult.	Cross-tradition: greek	CROSS-TRADITION SAME FIGURE	greek
the Ingaevones, Herminones and Istvaeones		the Ingaevones, Herminones and Istvaeones		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Mannus's three sons are named by Tacitus only through the PEOPLES descended from them. Three ethnonyms and nothing to ingest - the rule that rejected the Kalevanpojat in lane 20 and the Scyldings in lane 21, meeting the case it was made for.		REJECT	
the Winnili		the Winnili		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The people who become the Lombards. A PEOPLE.		REJECT	
the Naharvali		the Naharvali		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The keepers of the Alcis grove. A PEOPLE.		REJECT	
the Matronae Aufaniae		the Matronae Aufaniae		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	One of the great matron-groups of the Rhineland. A COLLECTIVE of unnamed mothers, of which there are hundreds.		REJECT	
the Matronae Vacallinehae		the Matronae Vacallinehae		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Likewise; the Pesch sanctuary has produced hundreds of stones to them.		REJECT	
the Alaisiagae		the Alaisiagae		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The group-name under which Beda, Fimmilena, Boudihillia and Friagabis appear. A COLLECTIVE TITLE, and the corpus correctly holds the four individually.		REJECT	
the Irminsul		the Irminsul		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The pillar Charlemagne destroyed. AN OBJECT.		REJECT	
Arminius		Arminius		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The commander who destroyed three legions in the Teutoburg forest. A HISTORICAL GENERAL, not a figure of the tradition.		REJECT	
Thusnelda		Thusnelda		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Arminius's wife, paraded in a Roman triumph. Historical.		REJECT	
Segestes		Segestes		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Her father. Historical.		REJECT	
Marbod		Marbod		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	King of the Marcomanni. Historical.		REJECT	
Civilis		Civilis		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Leader of the Batavian revolt in which Veleda prophesied. Historical - AND THE DISTINCTION IS WORTH STATING: Veleda is ingested and Civilis is not, because what the sources record of her is a religious office and what they record of him is a campaign.		REJECT	
Radagaisus		Radagaisus		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	A Gothic king reported to have sacrificed to his gods. Historical.		REJECT	
Alboin, Rosamund and Audoin		Alboin, Rosamund and Audoin		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The historical Lombard kings and the queen of the drinking-cup story. The Origo's LEGENDARY opening is ingested and its KING-LIST is not; the line between them is where the origin story ends.		REJECT	
Merovech		Merovech		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Eponym of the Merovingians, with a sea-beast in his conception story. BLOCKED would be generous: the retrieved material gives the legend at second hand through much later sources, and the row is a REJECT for this pass with the reason recorded.		REJECT	
Viradecdis		Viradecdis		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Attested on inscriptions and described in the sources consulted as a Celtic OR Germanic deity without settling which. THIS REGISTRY FILES BY TRADITION, so an unresolved tradition is a blocker and not a detail. Ricagambeda is the same case.		BLOCKED	
Ricagambeda		Ricagambeda		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	As above: a Birrens-area dedication whose linguistic affiliation the sources consulted leave open between Celtic and Germanic.		BLOCKED	
Requalivahanus		Requalivahanus		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	A Germanic god named on a Rhineland inscription; the retrieved material gives the name without a function or a findspot this record could cite.		BLOCKED	
Ziu		Ziu		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The Old High German cognate of Tiw and Týr, surviving chiefly in the Bavarian name for Tuesday and in glosses. A WORD WITH A WEEKDAY ATTACHED; whether the retrieved material supports a figure is exactly the doubt, and lane 21 blocked Wyrd on the same ground.		BLOCKED	
Irmin		Irmin		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Behind the Irminsul and the Herminones, and named in Widukind. Whether Irmin is a god, an epithet or a back-formation from the pillar is the disputed question.		BLOCKED	
Fosite		Fosite		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The god of Helgoland in the Life of Saint Willibrord, whose spring the saint baptised in. A STRONG ADD held for a citation, and the Frisian counterpart of the Norse Forseti.		BLOCKED	
Gaut		Gaut		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The eponym of the Goths and a name in the Gothic and Anglo-Saxon genealogies, beside lane 21's Geat. Named in lists.		BLOCKED	
Hludeyo		Hludeyo		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Proposed as the underlying form of Hludana. A reconstruction rather than an attestation.		BLOCKED	
the drowned attendants of Nerthus		the drowned attendants of Nerthus		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Tacitus says the slaves who wash the goddess's wagon are afterwards swallowed by the lake. A RITE AND A CATEGORY OF PERSON, not a figure - recorded here because the corpus holds Nerthus and cannot state the most-quoted thing about her cult.		BLOCKED	
Tacitus's Isis of the Suebi		Tacitus's Isis of the Suebi		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Tacitus reports that part of the Suebi sacrifice to Isis and says he does not know where the foreign rite came from. WHAT GERMANIC GODDESS HE MEANT, IF ANY, IS UNANSWERABLE from the notice, and a record would have to invent a name.		BLOCKED	
Tacitus's Hercules and Mars		Tacitus's Hercules and Mars		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The Germania names Mercury, Hercules and Mars as the gods the Germanic peoples worship. As GENERAL interpretatio without an epithet these give no name to file, unlike the epigraphic Hercules Magusanus and Mars Thingsus this batch ingests.		BLOCKED	
Nehalennia's dog and ship		Nehalennia's dog and ship		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	The attributes on her altars. Objects and an animal attribute, not figures - noted because they are the most distinctive iconography in the whole group.		BLOCKED	
the Tungrian and Frisian dedicators at Housesteads		the Tungrian and Frisian dedicators at Housesteads		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Named individuals on the Alaisiagae stones. Dedicators, not figures - the line this batch draws for Veleda falls the other way here, because a dedicator's name records who paid for a stone.		BLOCKED	
the second Merseburg charm's horse		the second Merseburg charm's horse		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	'Balder's foal', the animal the whole charm is about. An animal identified by an owner - the rejection lanes 13 to 19 applied to five horses and two hounds, meeting the case again.		BLOCKED	
Saxo's and Jordanes' Gothic gods		Saxo's and Jordanes' Gothic gods		Continental Germanic	Reference treatments consulted via server-side web search; see transcript citations	Jordanes reports that the Goths worshipped Mars and gives an origin for the Amal line. The material is a further tradition-key question before it is an evidence question.		BLOCKED	
