canonical_name	aliases	native_form	proposed_type	tradition	sources	inclusion_reason	duplicate_or_equivalent	disposition	corpus_name_hits
Śatānīka — 2 records share this primary			quartigod	Hindu	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (hindu_shatanika, hindu_shatanika_janamejaya), which is why they are listed rather than guessed at.		BLOCKED	x2
Eurypylus — 2 records share this primary			scion	Greek	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (greek_apollod_eurypylus_telephus, greek_apollod_thespiad_eurypylus), which is why they are listed rather than guessed at.		BLOCKED	x2
Tiye — 2 records share this primary			mortal	Egyptian	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (egyptian_tiye, egyptian_tiye_harem), which is why they are listed rather than guessed at.		BLOCKED	x2
Anaxibia — 2 records share this primary			scion	Greek	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (greek_anaxibia_atreid, greek_anaxibia_bias), which is why they are listed rather than guessed at.		BLOCKED	x2
Astyanax — 2 records share this primary			quartigod	Greek	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (greek_apollod_thespiad_astyanax, greek_astyanax), which is why they are listed rather than guessed at.		BLOCKED	x2
Creon — 2 records share this primary			quartigod	Greek	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (greek_apollod_thespiad_creon, greek_creon_thebes), which is why they are listed rather than guessed at.		BLOCKED	x2
Laomedon — 2 records share this primary			quartigod	Greek	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (greek_apollod_thespiad_laomedon, greek_laomedon), which is why they are listed rather than guessed at.		BLOCKED	x2
Nicippe — 2 records share this primary			mortal	Greek	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (greek_apollod_thespiad_nicippe, greek_nicippe), which is why they are listed rather than guessed at.		BLOCKED	x2
Praxithea — 2 records share this primary			mortal	Greek	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (greek_apollod_thespiad_praxithea, greek_praxithea), which is why they are listed rather than guessed at.		BLOCKED	x2
Procris — 2 records share this primary			mortal	Greek	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (greek_apollod_thespiad_procris, greek_procris), which is why they are listed rather than guessed at.		BLOCKED	x2
Electra — 2 records share this primary			mortal	Greek	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (greek_electra, greek_electra_pleiad), which is why they are listed rather than guessed at.		BLOCKED	x2
Ambat — 2 records share this primary			demigod	Malekula	The corpus's own ids, notes and parentIds; no web-search budget remained and none was used	NOT FIXED AND NOT ASKED FOR. One of 19 same-tradition primary-name collisions remaining after Mentor. Each needs a disambiguator chosen per figure; most are derivable from the ids themselves (malekula_ambat, malekula_ambat_brother), which is why they are listed rather than guessed at.		BLOCKED	x2
